,NUMBER,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,gal_id,seg_index,a0,z,cam,instrument,filter,filename,prob_mean,prob_int,flux
0,1,69.5261,62.2421,0.9740000000000001,0.9359999999999999,-22.95,70,62,VELA15,171,0.230,3.348,00,ACS,F435W,VELA15_a0.230_sunrise_cam00_ACS-F435W_SB00-pred,0.34838247299194336,4.877354621887207,0.054089777171611786
1,2,63.9716,64.2017,0.845,0.772,84.29,64,64,VELA15,171,0.230,3.348,00,ACS,F435W,VELA15_a0.230_sunrise_cam00_ACS-F435W_SB00-pred,1.2036433219909668,13.240076065063477,0.09517572820186615
2,1,66.0367,64.6177,1.042,0.9259999999999999,0.58,66,64,VELA15,173,0.230,3.348,02,ACS,F435W,VELA15_a0.230_sunrise_cam02_ACS-F435W_SB00-pred,0.3676493465900421,5.882389545440674,0.09610699862241745
3,1,64.4052,61.0759,0.988,0.935,53.66,64,61,VELA15,175,0.230,3.348,04,ACS,F435W,VELA15_a0.230_sunrise_cam04_ACS-F435W_SB00-pred,0.5697185397148132,8.545778274536133,0.09434576332569122
4,1,65.1534,59.2032,0.894,0.8540000000000001,-53.9,65,60,VELA15,177,0.230,3.348,06,ACS,F435W,VELA15_a0.230_sunrise_cam06_ACS-F435W_SB00-pred,0.24369458854198456,2.680640459060669,0.06151336804032326
5,1,63.6865,60.9299,0.976,0.9540000000000001,-45.91,63,61,VELA15,178,0.230,3.348,07,ACS,F435W,VELA15_a0.230_sunrise_cam07_ACS-F435W_SB00-pred,0.6098374128341675,10.367236137390137,0.08864720910787582
6,1,65.7294,61.06,1.003,0.861,-60.77,65,60,VELA15,183,0.230,3.348,12,ACS,F435W,VELA15_a0.230_sunrise_cam12_ACS-F435W_SB00-pred,0.4554821848869324,6.376750469207764,0.06657098233699799
7,1,65.1429,58.9904,0.878,0.79,1.83,65,58,VELA15,184,0.230,3.348,13,ACS,F435W,VELA15_a0.230_sunrise_cam13_ACS-F435W_SB00-pred,0.38499969244003296,3.84999680519104,0.056039437651634216
8,1,64.4797,59.6857,1.022,0.915,-60.19,64,60,VELA15,185,0.230,3.348,14,ACS,F435W,VELA15_a0.230_sunrise_cam14_ACS-F435W_SB00-pred,0.6811553239822388,10.89848518371582,0.087055504322052
9,1,64.0008,61.3737,1.004,0.96,3.41,64,62,VELA15,186,0.230,3.348,15,ACS,F435W,VELA15_a0.230_sunrise_cam15_ACS-F435W_SB00-pred,0.5148898363113403,8.238237380981445,0.08504914492368698
10,2,71.3948,64.6835,0.976,0.88,-46.28,71,64,VELA15,186,0.230,3.348,15,ACS,F435W,VELA15_a0.230_sunrise_cam15_ACS-F435W_SB00-pred,0.2603360414505005,3.384368419647217,0.07061625272035599
11,1,66.1768,60.9895,0.894,0.778,3.62,66,60,VELA15,187,0.230,3.348,16,ACS,F435W,VELA15_a0.230_sunrise_cam16_ACS-F435W_SB00-pred,0.2468985617160797,2.4689855575561523,0.05324435606598854
12,1,71.507,63.5087,0.503,0.49700000000000005,44.88,72,64,VELA15,188,0.230,3.348,17,ACS,F435W,VELA15_a0.230_sunrise_cam17_ACS-F435W_SB00-pred,0.11382291465997696,0.45529165863990784,0.021392621099948883
13,1,64.4857,60.0463,0.804,0.723,3.33,65,61,VELA15,189,0.230,3.348,18,ACS,F435W,VELA15_a0.230_sunrise_cam18_ACS-F435W_SB00-pred,0.18351495265960693,1.4681196212768555,0.04735422506928444
14,1,62.5036,68.62,1.058,0.846,-43.95,63,69,VELA15,190,0.240,3.167,00,ACS,F435W,VELA15_a0.240_sunrise_cam00_ACS-F435W_SB00-pred,0.3896434009075165,5.455007553100586,0.07765074074268341
15,1,61.6559,65.9358,1.081,0.915,-64.07,62,66,VELA15,192,0.240,3.167,02,ACS,F435W,VELA15_a0.240_sunrise_cam02_ACS-F435W_SB00-pred,0.5729184150695801,9.73961353302002,0.10276000946760178
16,1,63.1084,64.044,0.857,0.851,21.89,63,64,VELA15,194,0.240,3.167,04,ACS,F435W,VELA15_a0.240_sunrise_cam04_ACS-F435W_SB00-pred,0.9999837279319763,12.999788284301758,0.09634599089622498
17,1,60.2443,68.9004,0.985,0.867,-64.37,61,69,VELA15,195,0.240,3.167,05,ACS,F435W,VELA15_a0.240_sunrise_cam05_ACS-F435W_SB00-pred,0.5399020314216614,7.558628082275391,0.07391481101512909
18,1,63.1927,63.8287,0.934,0.87,-43.02,63,64,VELA15,196,0.240,3.167,06,ACS,F435W,VELA15_a0.240_sunrise_cam06_ACS-F435W_SB00-pred,0.8164663910865784,12.24699592590332,0.09117777645587921
19,1,64.6937,65.7287,0.898,0.754,-48.53,65,66,VELA15,198,0.240,3.167,08,ACS,F435W,VELA15_a0.240_sunrise_cam08_ACS-F435W_SB00-pred,0.2812660038471222,2.812659978866577,0.061699699610471725
20,1,67.3033,64.7822,1.047,0.914,-14.33,67,64,VELA15,199,0.240,3.167,09,ACS,F435W,VELA15_a0.240_sunrise_cam09_ACS-F435W_SB00-pred,0.493135005235672,7.397025108337402,0.08483538776636124
21,1,64.7377,65.0494,0.976,0.909,-20.08,65,65,VELA15,200,0.240,3.167,10,ACS,F435W,VELA15_a0.240_sunrise_cam10_ACS-F435W_SB00-pred,0.7382124662399292,11.811399459838867,0.08987749367952347
22,1,67.3008,63.8756,1.004,0.934,-14.06,67,64,VELA15,204,0.240,3.167,14,ACS,F435W,VELA15_a0.240_sunrise_cam14_ACS-F435W_SB00-pred,0.6666150093078613,10.665840148925781,0.08843915909528732
23,1,67.0162,64.5799,1.035,0.9329999999999999,-6.08,67,65,VELA15,208,0.240,3.167,18,ACS,F435W,VELA15_a0.240_sunrise_cam18_ACS-F435W_SB00-pred,0.35385972261428833,5.661755561828613,0.0818110927939415
24,1,64.3278,64.7967,1.0490000000000002,0.93,16.56,64,65,VELA15,209,0.250,3.000,00,ACS,F435W,VELA15_a0.250_sunrise_cam00_ACS-F435W_SB00-pred,0.7154722213745117,12.878499984741211,0.10671126842498779
25,1,64.9969,64.5877,0.868,0.7829999999999999,82.06,65,65,VELA15,211,0.250,3.000,02,ACS,F435W,VELA15_a0.250_sunrise_cam02_ACS-F435W_SB00-pred,1.1557894945144653,13.869474411010742,0.10581286996603012
26,2,57.3799,82.8317,0.89,0.703,24.05,57,82,VELA15,211,0.250,3.000,02,ACS,F435W,VELA15_a0.250_sunrise_cam02_ACS-F435W_SB00-pred,0.18707042932510376,1.683633804321289,0.04766206443309784
27,1,65.7334,65.0181,0.968,0.865,-2.83,66,65,VELA15,212,0.250,3.000,03,ACS,F435W,VELA15_a0.250_sunrise_cam03_ACS-F435W_SB00-pred,0.8719502687454224,13.079254150390625,0.08801066130399704
28,1,65.0051,65.0226,0.991,0.87,-9.24,65,65,VELA15,213,0.250,3.000,04,ACS,F435W,VELA15_a0.250_sunrise_cam04_ACS-F435W_SB00-pred,0.8987537622451782,13.481306076049805,0.0982765257358551
29,2,75.9977,71.0496,0.899,0.878,85.86,76,71,VELA15,213,0.250,3.000,04,ACS,F435W,VELA15_a0.250_sunrise_cam04_ACS-F435W_SB00-pred,0.9076911211013794,11.7999849319458,0.08830682188272476
