,NUMBER,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,gal_id,seg_index,a0,z,cam,instrument,filter,filename,prob_mean,prob_int,flux
0,1,70.5566,62.3138,1.227,1.067,5.38,71,63,VELA19,212,0.230,3.348,00,ACS,F435W,VELA19_a0.230_sunrise_cam00_ACS-F435W_SB00-pred,0.3185364603996277,9.5560941696167,0.12322483956813812
1,2,66.0253,72.7818,1.206,0.997,40.62,66,73,VELA19,212,0.230,3.348,00,ACS,F435W,VELA19_a0.230_sunrise_cam00_ACS-F435W_SB00-pred,0.42932265996932983,8.586453437805176,0.0750126764178276
2,3,61.6104,66.8978,1.06,0.956,71.65,62,67,VELA19,212,0.230,3.348,00,ACS,F435W,VELA19_a0.230_sunrise_cam00_ACS-F435W_SB00-pred,0.19926053285598755,2.988908052444458,0.06894201785326004
3,1,61.3003,61.2913,0.9620000000000001,0.7709999999999999,-46.2,61,61,VELA19,214,0.230,3.348,02,ACS,F435W,VELA19_a0.230_sunrise_cam02_ACS-F435W_SB00-pred,0.12248022854328156,1.2248022556304932,0.04050926864147186
4,2,65.9948,72.776,1.186,0.9359999999999999,38.43,66,73,VELA19,214,0.230,3.348,02,ACS,F435W,VELA19_a0.230_sunrise_cam02_ACS-F435W_SB00-pred,0.2225348949432373,3.560558319091797,0.06121759116649628
5,3,62.9692,67.9651,1.247,0.9309999999999999,48.49,63,68,VELA19,214,0.230,3.348,02,ACS,F435W,VELA19_a0.230_sunrise_cam02_ACS-F435W_SB00-pred,0.5232528448104858,10.465057373046875,0.1068296954035759
6,4,71.3896,62.6324,1.008,0.89,-44.79,71,63,VELA19,214,0.230,3.348,02,ACS,F435W,VELA19_a0.230_sunrise_cam02_ACS-F435W_SB00-pred,0.17035897076129913,2.2146666049957275,0.05463249981403351
7,1,70.4939,62.4308,0.929,0.9179999999999999,86.73,70,62,VELA19,216,0.230,3.348,04,ACS,F435W,VELA19_a0.230_sunrise_cam04_ACS-F435W_SB00-pred,0.13683535158634186,1.642024278640747,0.05110650137066841
8,2,64.5831,68.6127,1.0390000000000001,0.9440000000000001,-45.58,65,69,VELA19,216,0.230,3.348,04,ACS,F435W,VELA19_a0.230_sunrise_cam04_ACS-F435W_SB00-pred,0.30091235041618347,4.51368522644043,0.07455241680145264
9,1,60.9381,62.0172,1.0859999999999999,0.922,-88.27,61,62,VELA19,217,0.230,3.348,05,ACS,F435W,VELA19_a0.230_sunrise_cam05_ACS-F435W_SB00-pred,0.5103802680969238,8.676464080810547,0.08496087789535522
10,1,64.6577,69.0462,1.1320000000000001,0.951,76.76,65,69,VELA19,218,0.230,3.348,06,ACS,F435W,VELA19_a0.230_sunrise_cam06_ACS-F435W_SB00-pred,0.26757168769836426,4.5487189292907715,0.0790027305483818
11,1,70.9463,62.4583,1.071,0.9470000000000001,0.17,71,62,VELA19,219,0.230,3.348,07,ACS,F435W,VELA19_a0.230_sunrise_cam07_ACS-F435W_SB00-pred,0.3154067099094391,5.046507358551025,0.053995825350284576
12,2,65.9215,72.353,1.236,1.004,44.7,66,73,VELA19,219,0.230,3.348,07,ACS,F435W,VELA19_a0.230_sunrise_cam07_ACS-F435W_SB00-pred,0.3871907591819763,7.7438154220581055,0.0740111842751503
13,1,62.1278,61.1545,1.136,1.012,-45.82,62,61,VELA19,220,0.230,3.348,08,ACS,F435W,VELA19_a0.230_sunrise_cam08_ACS-F435W_SB00-pred,0.29550766944885254,5.614645957946777,0.09111838787794113
14,2,66.0421,72.4961,1.284,1.013,57.65,66,73,VELA19,220,0.230,3.348,08,ACS,F435W,VELA19_a0.230_sunrise_cam08_ACS-F435W_SB00-pred,0.4167461693286896,9.168416023254395,0.08368275314569473
15,1,61.5255,61.0713,1.085,0.945,-86.11,62,61,VELA19,221,0.230,3.348,09,ACS,F435W,VELA19_a0.230_sunrise_cam09_ACS-F435W_SB00-pred,0.3244602382183075,5.19136381149292,0.06734775006771088
16,2,66.3172,72.9052,1.193,0.955,46.47,66,73,VELA19,221,0.230,3.348,09,ACS,F435W,VELA19_a0.230_sunrise_cam09_ACS-F435W_SB00-pred,0.22810098528862,3.8777167797088623,0.06432347744703293
17,3,62.8561,67.5952,1.382,0.985,55.35,62,67,VELA19,221,0.230,3.348,09,ACS,F435W,VELA19_a0.230_sunrise_cam09_ACS-F435W_SB00-pred,0.4208654761314392,9.679905891418457,0.11755066365003586
18,4,71.4382,62.8637,1.02,0.9470000000000001,-68.02,71,63,VELA19,221,0.230,3.348,09,ACS,F435W,VELA19_a0.230_sunrise_cam09_ACS-F435W_SB00-pred,0.302642822265625,4.539642333984375,0.05454283580183983
19,1,62.1063,62.3069,2.517,1.088,86.85,62,61,VELA19,222,0.230,3.348,10,ACS,F435W,VELA19_a0.230_sunrise_cam10_ACS-F435W_SB00-pred,0.30652475357055664,10.72836685180664,0.18847784399986267
20,2,66.1646,72.5503,1.229,1.025,51.83,66,73,VELA19,222,0.230,3.348,10,ACS,F435W,VELA19_a0.230_sunrise_cam10_ACS-F435W_SB00-pred,0.49719464778900146,10.938282012939453,0.09689268469810486
21,1,70.3743,62.3266,1.0170000000000001,0.885,42.41,70,62,VELA19,223,0.230,3.348,11,ACS,F435W,VELA19_a0.230_sunrise_cam11_ACS-F435W_SB00-pred,0.17181628942489624,2.233611822128296,0.0457523874938488
22,2,63.399,70.3569,2.365,1.0590000000000002,45.24,62,69,VELA19,223,0.230,3.348,11,ACS,F435W,VELA19_a0.230_sunrise_cam11_ACS-F435W_SB00-pred,0.3407506048679352,12.607771873474121,0.1594601571559906
23,1,70.0416,63.4252,1.23,1.0070000000000001,-81.13,70,64,VELA19,224,0.230,3.348,12,ACS,F435W,VELA19_a0.230_sunrise_cam12_ACS-F435W_SB00-pred,0.5482193231582642,11.512605667114258,0.1197812408208847
24,2,65.6683,72.6571,1.034,0.871,48.81,66,73,VELA19,224,0.230,3.348,12,ACS,F435W,VELA19_a0.230_sunrise_cam12_ACS-F435W_SB00-pred,0.16551296412944794,2.1516685485839844,0.051390260457992554
25,1,61.9762,60.3494,1.115,0.971,-74.62,62,60,VELA19,225,0.230,3.348,13,ACS,F435W,VELA19_a0.230_sunrise_cam13_ACS-F435W_SB00-pred,0.5970589518547058,11.344120025634766,0.09390251338481903
