,NUMBER,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,gal_id,seg_index,a0,z,cam,instrument,filter,filename,prob_mean,prob_int,flux
31,4,64.505,64.0105,0.83,0.7190000000000001,2.87,65,65,VELA10,7,0.200,4.000,07,ACS,F606W,VELA10_a0.200_sunrise_cam07_ACS-F606W_SB00-pred,0.09827602654695511,0.7862082123756409,0.08334307372570038
32,1,90.7985,35.8958,0.826,0.804,-67.43,90,36,VELA10,8,0.200,4.000,08,ACS,F606W,VELA10_a0.200_sunrise_cam08_ACS-F606W_SB00-pred,0.8054405450820923,8.859846115112305,0.13484731316566467
33,2,90.8486,123.5026,0.728,0.7,-1.44,90,124,VELA10,8,0.200,4.000,08,ACS,F606W,VELA10_a0.200_sunrise_cam08_ACS-F606W_SB00-pred,0.32315757870674133,2.5852606296539307,0.11120390892028809
34,3,64.4435,64.7179,1.149,0.934,-18.31,65,65,VELA10,8,0.200,4.000,08,ACS,F606W,VELA10_a0.200_sunrise_cam08_ACS-F606W_SB00-pred,0.22247207164764404,3.782025098800659,0.2086082100868225
35,4,69.7095,62.7748,1.46,1.068,21.77,70,63,VELA10,8,0.200,4.000,08,ACS,F606W,VELA10_a0.200_sunrise_cam08_ACS-F606W_SB00-pred,0.19081659615039825,4.77041482925415,0.14621399343013763
36,1,90.7983,35.895,0.826,0.804,-67.27,90,36,VELA10,9,0.200,4.000,09,ACS,F606W,VELA10_a0.200_sunrise_cam09_ACS-F606W_SB00-pred,0.8035358786582947,8.838894844055176,0.1348639875650406
37,2,90.8485,123.5026,0.728,0.7,-1.43,90,124,VELA10,9,0.200,4.000,09,ACS,F606W,VELA10_a0.200_sunrise_cam09_ACS-F606W_SB00-pred,0.32315534353256226,2.585242748260498,0.11120390892028809
38,3,64.479,64.8364,0.9620000000000001,0.7509999999999999,1.63,65,65,VELA10,9,0.200,4.000,09,ACS,F606W,VELA10_a0.200_sunrise_cam09_ACS-F606W_SB00-pred,0.10960547626018524,1.0960547924041748,0.10123351961374283
39,4,67.9662,60.1207,1.109,1.0170000000000001,-48.97,68,60,VELA10,9,0.200,4.000,09,ACS,F606W,VELA10_a0.200_sunrise_cam09_ACS-F606W_SB00-pred,0.4348331689834595,9.566329956054688,0.20442695915699005
40,1,90.7981,35.8959,0.826,0.804,-67.45,90,36,VELA10,10,0.200,4.000,10,ACS,F606W,VELA10_a0.200_sunrise_cam10_ACS-F606W_SB00-pred,0.8053097128868103,8.858407020568848,0.13487039506435394
41,2,90.8486,123.5026,0.728,0.7,-1.44,90,124,VELA10,10,0.200,4.000,10,ACS,F606W,VELA10_a0.200_sunrise_cam10_ACS-F606W_SB00-pred,0.32315731048583984,2.5852584838867188,0.11120390892028809
42,3,64.189,64.8872,0.9940000000000001,0.878,-20.55,65,65,VELA10,10,0.200,4.000,10,ACS,F606W,VELA10_a0.200_sunrise_cam10_ACS-F606W_SB00-pred,0.12117526680231094,1.4541032314300537,0.14197492599487305
43,4,68.9692,62.0072,1.5219999999999998,1.1059999999999999,6.53,69,62,VELA10,10,0.200,4.000,10,ACS,F606W,VELA10_a0.200_sunrise_cam10_ACS-F606W_SB00-pred,0.2986057698726654,8.958172798156738,0.19640839099884033
44,1,90.7986,35.8957,0.826,0.804,-67.4,90,36,VELA10,11,0.200,4.000,11,ACS,F606W,VELA10_a0.200_sunrise_cam11_ACS-F606W_SB00-pred,0.8054999709129333,8.860499382019043,0.13484838604927063
45,2,90.8486,123.5026,0.728,0.7,-1.44,90,124,VELA10,11,0.200,4.000,11,ACS,F606W,VELA10_a0.200_sunrise_cam11_ACS-F606W_SB00-pred,0.3231467008590698,2.5851736068725586,0.11120390892028809
46,3,64.8841,64.3977,2.278,1.034,-46.72,64,65,VELA10,11,0.200,4.000,11,ACS,F606W,VELA10_a0.200_sunrise_cam11_ACS-F606W_SB00-pred,0.26597169041633606,9.574980735778809,0.3130422830581665
47,4,71.2328,63.9939,1.1340000000000001,0.9670000000000001,38.81,71,64,VELA10,11,0.200,4.000,11,ACS,F606W,VELA10_a0.200_sunrise_cam11_ACS-F606W_SB00-pred,0.1300293356180191,2.6005866527557373,0.12012199312448502
48,1,90.7983,35.8954,0.826,0.804,-67.35,90,36,VELA10,12,0.200,4.000,12,ACS,F606W,VELA10_a0.200_sunrise_cam12_ACS-F606W_SB00-pred,0.8045209646224976,8.849730491638184,0.13484717905521393
49,2,90.8487,123.5026,0.728,0.701,-1.44,90,124,VELA10,12,0.200,4.000,12,ACS,F606W,VELA10_a0.200_sunrise_cam12_ACS-F606W_SB00-pred,0.32311052083969116,2.5848841667175293,0.11120390892028809
50,3,58.8511,74.0737,1.169,0.946,34.36,59,74,VELA10,12,0.200,4.000,12,ACS,F606W,VELA10_a0.200_sunrise_cam12_ACS-F606W_SB00-pred,0.20786882936954498,3.7416388988494873,0.10482059419155121
51,4,59.1871,64.7593,1.119,1.002,48.29,59,65,VELA10,12,0.200,4.000,12,ACS,F606W,VELA10_a0.200_sunrise_cam12_ACS-F606W_SB00-pred,0.2876991033554077,5.466282844543457,0.10125894844532013
52,5,65.8817,62.361,2.1069999999999998,0.983,-72.33,65,63,VELA10,12,0.200,4.000,12,ACS,F606W,VELA10_a0.200_sunrise_cam12_ACS-F606W_SB00-pred,0.24175074696540833,7.977774620056152,0.2143680304288864
53,1,90.7982,35.895,0.826,0.804,-67.35,90,36,VELA10,13,0.200,4.000,13,ACS,F606W,VELA10_a0.200_sunrise_cam13_ACS-F606W_SB00-pred,0.8042626976966858,8.84688949584961,0.13488590717315674
54,2,90.8486,123.5026,0.728,0.7,-1.43,90,124,VELA10,13,0.200,4.000,13,ACS,F606W,VELA10_a0.200_sunrise_cam13_ACS-F606W_SB00-pred,0.32315561175346375,2.58524489402771,0.11120390892028809
55,3,59.0177,74.2919,0.741,0.685,4.63,59,74,VELA10,13,0.200,4.000,13,ACS,F606W,VELA10_a0.200_sunrise_cam13_ACS-F606W_SB00-pred,0.08838874101638794,0.6187211871147156,0.039135079830884933
56,4,64.3485,64.7024,1.001,0.884,-46.26,65,65,VELA10,13,0.200,4.000,13,ACS,F606W,VELA10_a0.200_sunrise_cam13_ACS-F606W_SB00-pred,0.13330990076065063,1.7330286502838135,0.13269522786140442
57,5,68.3794,59.0862,1.5219999999999998,0.987,-50.22,69,59,VELA10,13,0.200,4.000,13,ACS,F606W,VELA10_a0.200_sunrise_cam13_ACS-F606W_SB00-pred,0.3927462100982666,10.996893882751465,0.25295495986938477
58,1,90.7982,35.8958,0.826,0.804,-67.44,90,36,VELA10,14,0.200,4.000,14,ACS,F606W,VELA10_a0.200_sunrise_cam14_ACS-F606W_SB00-pred,0.8052330017089844,8.857563018798828,0.13486690819263458
59,2,90.8487,123.5026,0.728,0.7,-1.44,90,124,VELA10,14,0.200,4.000,14,ACS,F606W,VELA10_a0.200_sunrise_cam14_ACS-F606W_SB00-pred,0.3231569826602936,2.5852558612823486,0.11120390892028809
60,3,58.8954,74.1578,0.843,0.675,43.84,59,74,VELA10,14,0.200,4.000,14,ACS,F606W,VELA10_a0.200_sunrise_cam14_ACS-F606W_SB00-pred,0.09049451351165771,0.7239561080932617,0.04668132960796356
61,4,63.9316,65.2239,0.98,0.899,-28.97,64,66,VELA10,14,0.200,4.000,14,ACS,F606W,VELA10_a0.200_sunrise_cam14_ACS-F606W_SB00-pred,0.17937323451042175,2.3318519592285156,0.14315229654312134
62,5,69.1111,61.4524,1.4140000000000001,1.02,-0.91,69,61,VELA10,14,0.200,4.000,14,ACS,F606W,VELA10_a0.200_sunrise_cam14_ACS-F606W_SB00-pred,0.45599108934402466,11.39977741241455,0.2104962021112442
63,1,90.7986,35.8957,0.826,0.804,-67.38,90,36,VELA10,15,0.200,4.000,15,ACS,F606W,VELA10_a0.200_sunrise_cam15_ACS-F606W_SB00-pred,0.8058160543441772,8.86397647857666,0.13484445214271545
64,2,90.8487,123.5026,0.728,0.701,-1.44,90,124,VELA10,15,0.200,4.000,15,ACS,F606W,VELA10_a0.200_sunrise_cam15_ACS-F606W_SB00-pred,0.3231545090675354,2.585236072540283,0.11120390892028809
65,3,64.2698,63.8142,1.008,0.917,-6.87,65,64,VELA10,15,0.200,4.000,15,ACS,F606W,VELA10_a0.200_sunrise_cam15_ACS-F606W_SB00-pred,0.19469967484474182,2.7257955074310303,0.13946737349033356
66,4,59.0207,63.2482,1.0,0.966,-50.39,59,63,VELA10,15,0.200,4.000,15,ACS,F606W,VELA10_a0.200_sunrise_cam15_ACS-F606W_SB00-pred,0.5419032573699951,9.754258155822754,0.16779419779777527
67,1,90.7986,35.8957,0.826,0.804,-67.38,90,36,VELA10,16,0.200,4.000,16,ACS,F606W,VELA10_a0.200_sunrise_cam16_ACS-F606W_SB00-pred,0.8058154582977295,8.863969802856445,0.13484419882297516
68,2,90.8487,123.5026,0.728,0.701,-1.44,90,124,VELA10,16,0.200,4.000,16,ACS,F606W,VELA10_a0.200_sunrise_cam16_ACS-F606W_SB00-pred,0.32315874099731445,2.5852699279785156,0.11120390892028809
69,3,58.7252,63.6824,1.042,1.036,-32.82,58,64,VELA10,16,0.200,4.000,16,ACS,F606W,VELA10_a0.200_sunrise_cam16_ACS-F606W_SB00-pred,0.46960631012916565,9.392126083374023,0.16603468358516693
70,4,65.0778,63.3639,0.937,0.706,-69.55,64,63,VELA10,16,0.200,4.000,16,ACS,F606W,VELA10_a0.200_sunrise_cam16_ACS-F606W_SB00-pred,0.09276740252971649,0.8349066376686096,0.09539788961410522
71,1,90.7986,35.8957,0.826,0.804,-67.38,90,36,VELA10,17,0.200,4.000,17,ACS,F606W,VELA10_a0.200_sunrise_cam17_ACS-F606W_SB00-pred,0.8058162331581116,8.863978385925293,0.13484357297420502
72,2,90.8487,123.5026,0.728,0.701,-1.44,90,124,VELA10,17,0.200,4.000,17,ACS,F606W,VELA10_a0.200_sunrise_cam17_ACS-F606W_SB00-pred,0.3231572210788727,2.5852577686309814,0.11120390892028809
73,3,58.991,74.2986,0.746,0.685,-2.21,59,74,VELA10,17,0.200,4.000,17,ACS,F606W,VELA10_a0.200_sunrise_cam17_ACS-F606W_SB00-pred,0.07949037849903107,0.5564326643943787,0.039668649435043335
74,4,59.2354,64.5936,1.077,1.003,80.3,59,65,VELA10,17,0.200,4.000,17,ACS,F606W,VELA10_a0.200_sunrise_cam17_ACS-F606W_SB00-pred,0.46583688259124756,9.782574653625488,0.192267507314682
75,5,64.6955,64.1891,0.9309999999999999,0.863,-19.73,65,64,VELA10,17,0.200,4.000,17,ACS,F606W,VELA10_a0.200_sunrise_cam17_ACS-F606W_SB00-pred,0.1679186075925827,2.0150232315063477,0.127542644739151
76,1,90.7986,35.8957,0.826,0.804,-67.39,90,36,VELA10,18,0.200,4.000,18,ACS,F606W,VELA10_a0.200_sunrise_cam18_ACS-F606W_SB00-pred,0.805804967880249,8.86385440826416,0.1348450630903244
77,2,90.8484,123.5021,0.728,0.7,-1.52,90,124,VELA10,18,0.200,4.000,18,ACS,F606W,VELA10_a0.200_sunrise_cam18_ACS-F606W_SB00-pred,0.32211756706237793,2.5769405364990234,0.11120390892028809
78,3,64.5736,65.2972,1.1520000000000001,0.991,2.06,64,66,VELA10,18,0.200,4.000,18,ACS,F606W,VELA10_a0.200_sunrise_cam18_ACS-F606W_SB00-pred,0.2747897207736969,6.869743347167969,0.23459716141223907
79,1,90.7986,35.8957,0.826,0.804,-67.35,90,36,VELA10,19,0.210,3.762,00,ACS,F606W,VELA10_a0.210_sunrise_cam00_ACS-F606W_SB00-pred,0.8057932257652283,8.863725662231445,0.13484439253807068
80,2,90.8139,123.4406,0.774,0.706,51.59,90,124,VELA10,19,0.210,3.762,00,ACS,F606W,VELA10_a0.210_sunrise_cam00_ACS-F606W_SB00-pred,0.2939906716346741,2.645915985107422,0.12038066238164902
81,3,65.3377,65.8182,0.885,0.79,34.72,65,66,VELA10,19,0.210,3.762,00,ACS,F606W,VELA10_a0.210_sunrise_cam00_ACS-F606W_SB00-pred,0.6215132474899292,8.079671859741211,0.2915116250514984
82,4,59.5113,63.4485,0.934,0.9059999999999999,18.59,60,63,VELA10,19,0.210,3.762,00,ACS,F606W,VELA10_a0.210_sunrise_cam00_ACS-F606W_SB00-pred,0.14365574717521667,1.7238689661026,0.09628993272781372
83,1,90.7986,35.8957,0.826,0.804,-67.36,90,36,VELA10,20,0.210,3.762,01,ACS,F606W,VELA10_a0.210_sunrise_cam01_ACS-F606W_SB00-pred,0.8056688904762268,8.862358093261719,0.13484399020671844
84,2,90.8139,123.4406,0.774,0.706,51.58,90,124,VELA10,20,0.210,3.762,01,ACS,F606W,VELA10_a0.210_sunrise_cam01_ACS-F606W_SB00-pred,0.293987512588501,2.645887613296509,0.12038066238164902
85,3,65.8526,64.8344,0.83,0.794,-1.1,65,64,VELA10,20,0.210,3.762,01,ACS,F606W,VELA10_a0.210_sunrise_cam01_ACS-F606W_SB00-pred,0.9056768417358398,9.962445259094238,0.2259158045053482
86,1,90.7984,35.8956,0.826,0.804,-67.36,90,36,VELA10,21,0.210,3.762,02,ACS,F606W,VELA10_a0.210_sunrise_cam02_ACS-F606W_SB00-pred,0.8055891394615173,8.861480712890625,0.13484644889831543
87,2,90.8136,123.4403,0.774,0.706,51.59,90,124,VELA10,21,0.210,3.762,02,ACS,F606W,VELA10_a0.210_sunrise_cam02_ACS-F606W_SB00-pred,0.2926807403564453,2.634126663208008,0.12038066238164902
88,3,64.8424,65.7094,0.9209999999999999,0.893,18.3,64,66,VELA10,21,0.210,3.762,02,ACS,F606W,VELA10_a0.210_sunrise_cam02_ACS-F606W_SB00-pred,0.45627516508102417,6.844127655029297,0.27798932790756226
89,1,90.798,35.8955,0.826,0.804,-67.39,90,36,VELA10,22,0.210,3.762,03,ACS,F606W,VELA10_a0.210_sunrise_cam03_ACS-F606W_SB00-pred,0.8039394617080688,8.843334197998047,0.13487456738948822
90,2,90.8138,123.4406,0.774,0.706,51.55,90,124,VELA10,22,0.210,3.762,03,ACS,F606W,VELA10_a0.210_sunrise_cam03_ACS-F606W_SB00-pred,0.2939799427986145,2.6458194255828857,0.12038066238164902
91,3,65.1196,64.8983,0.924,0.87,-46.97,65,65,VELA10,22,0.210,3.762,03,ACS,F606W,VELA10_a0.210_sunrise_cam03_ACS-F606W_SB00-pred,0.7069190144538879,10.603785514831543,0.31037425994873047
92,1,90.7986,35.8957,0.826,0.804,-67.37,90,36,VELA10,23,0.210,3.762,04,ACS,F606W,VELA10_a0.210_sunrise_cam04_ACS-F606W_SB00-pred,0.8058081269264221,8.863889694213867,0.13484355807304382
93,2,90.8488,123.5026,0.728,0.701,-1.45,90,124,VELA10,23,0.210,3.762,04,ACS,F606W,VELA10_a0.210_sunrise_cam04_ACS-F606W_SB00-pred,0.3231428265571594,2.5851426124572754,0.11120390892028809
94,3,49.475,102.0745,1.045,0.8,-1.14,49,103,VELA10,23,0.210,3.762,04,ACS,F606W,VELA10_a0.210_sunrise_cam04_ACS-F606W_SB00-pred,0.13718251883983612,1.6461901664733887,0.0875069722533226
95,4,65.9761,64.9433,0.833,0.81,-3.13,67,65,VELA10,23,0.210,3.762,04,ACS,F606W,VELA10_a0.210_sunrise_cam04_ACS-F606W_SB00-pred,1.0903295278549194,11.993624687194824,0.24869196116924286
96,1,90.7986,35.8957,0.826,0.804,-67.37,90,36,VELA10,24,0.210,3.762,05,ACS,F606W,VELA10_a0.210_sunrise_cam05_ACS-F606W_SB00-pred,0.8057466149330139,8.863212585449219,0.1348445862531662
97,2,90.8138,123.4407,0.774,0.705,51.51,90,124,VELA10,24,0.210,3.762,05,ACS,F606W,VELA10_a0.210_sunrise_cam05_ACS-F606W_SB00-pred,0.29399433732032776,2.645949125289917,0.12038066238164902
98,3,64.97,64.7913,0.925,0.8809999999999999,-38.76,64,65,VELA10,24,0.210,3.762,05,ACS,F606W,VELA10_a0.210_sunrise_cam05_ACS-F606W_SB00-pred,0.6100817918777466,9.761308670043945,0.3122826814651489
99,1,90.7984,35.8954,0.826,0.804,-67.29,90,36,VELA10,25,0.210,3.762,06,ACS,F606W,VELA10_a0.210_sunrise_cam06_ACS-F606W_SB00-pred,0.805087685585022,8.855964660644531,0.1348443478345871
100,2,90.8139,123.4405,0.774,0.706,51.61,90,124,VELA10,25,0.210,3.762,06,ACS,F606W,VELA10_a0.210_sunrise_cam06_ACS-F606W_SB00-pred,0.2939969301223755,2.645972490310669,0.12038066238164902
101,3,65.8079,64.7369,0.7759999999999999,0.715,3.66,65,64,VELA10,25,0.210,3.762,06,ACS,F606W,VELA10_a0.210_sunrise_cam06_ACS-F606W_SB00-pred,1.002305269241333,9.020747184753418,0.22266684472560883
102,1,90.7986,35.8956,0.826,0.804,-67.32,90,36,VELA10,26,0.210,3.762,07,ACS,F606W,VELA10_a0.210_sunrise_cam07_ACS-F606W_SB00-pred,0.8057971596717834,8.863768577575684,0.13484324514865875
103,2,90.814,123.4403,0.775,0.706,51.79,90,124,VELA10,26,0.210,3.762,07,ACS,F606W,VELA10_a0.210_sunrise_cam07_ACS-F606W_SB00-pred,0.2939695119857788,2.6457254886627197,0.12038066238164902
104,3,65.1885,64.9217,0.799,0.736,-82.36,65,65,VELA10,26,0.210,3.762,07,ACS,F606W,VELA10_a0.210_sunrise_cam07_ACS-F606W_SB00-pred,1.2542598247528076,11.288338661193848,0.3250480592250824
105,1,90.7991,35.8961,0.826,0.804,-67.5,90,36,VELA10,27,0.210,3.762,08,ACS,F606W,VELA10_a0.210_sunrise_cam08_ACS-F606W_SB00-pred,0.8059406876564026,8.865347862243652,0.13494117558002472
106,2,90.814,123.4404,0.775,0.706,51.75,90,124,VELA10,27,0.210,3.762,08,ACS,F606W,VELA10_a0.210_sunrise_cam08_ACS-F606W_SB00-pred,0.2939937114715576,2.6459434032440186,0.12038066238164902
107,3,65.4974,64.9867,0.8029999999999999,0.6940000000000001,-75.64,65,65,VELA10,27,0.210,3.762,08,ACS,F606W,VELA10_a0.210_sunrise_cam08_ACS-F606W_SB00-pred,0.9957479238510132,10.953227043151855,0.3338896632194519
108,1,90.8002,35.8988,0.826,0.805,-68.48,90,36,VELA10,28,0.210,3.762,09,ACS,F606W,VELA10_a0.210_sunrise_cam09_ACS-F606W_SB00-pred,0.8064319491386414,8.87075138092041,0.1350695788860321
109,2,90.8139,123.4405,0.774,0.706,51.65,90,124,VELA10,28,0.210,3.762,09,ACS,F606W,VELA10_a0.210_sunrise_cam09_ACS-F606W_SB00-pred,0.2939876317977905,2.6458888053894043,0.12038066238164902
110,3,65.5259,64.6259,0.857,0.789,-34.95,65,65,VELA10,28,0.210,3.762,09,ACS,F606W,VELA10_a0.210_sunrise_cam09_ACS-F606W_SB00-pred,0.7366728186607361,9.576746940612793,0.32071250677108765
111,1,90.7996,35.8957,0.826,0.804,-67.47,90,36,VELA10,29,0.210,3.762,10,ACS,F606W,VELA10_a0.210_sunrise_cam10_ACS-F606W_SB00-pred,0.8059848546981812,8.865833282470703,0.1349746733903885
112,2,90.8139,123.4405,0.774,0.706,51.65,90,124,VELA10,29,0.210,3.762,10,ACS,F606W,VELA10_a0.210_sunrise_cam10_ACS-F606W_SB00-pred,0.2939966320991516,2.6459696292877197,0.12038066238164902
113,3,65.8462,64.9262,0.823,0.7859999999999999,0.82,65,64,VELA10,29,0.210,3.762,10,ACS,F606W,VELA10_a0.210_sunrise_cam10_ACS-F606W_SB00-pred,1.1462302207946777,11.462302207946777,0.2574489414691925
114,1,90.7889,35.9012,0.825,0.802,-68.97,90,36,VELA10,30,0.210,3.762,11,ACS,F606W,VELA10_a0.210_sunrise_cam11_ACS-F606W_SB00-pred,0.805158257484436,8.856740951538086,0.13535939157009125
115,2,90.814,123.4404,0.775,0.706,51.73,90,124,VELA10,30,0.210,3.762,11,ACS,F606W,VELA10_a0.210_sunrise_cam11_ACS-F606W_SB00-pred,0.29394853115081787,2.6455366611480713,0.12038066238164902
116,3,65.665,64.9789,0.792,0.7509999999999999,86.42,65,65,VELA10,30,0.210,3.762,11,ACS,F606W,VELA10_a0.210_sunrise_cam11_ACS-F606W_SB00-pred,1.1415685415267944,11.415685653686523,0.28686097264289856
