,NUMBER,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,gal_id,seg_index,a0,z,cam,instrument,filter,filename,prob_mean,prob_int,flux
0,1,60.7095,64.5752,1.534,1.286,-6.48,61,65,VELA19,134,0.180,4.556,00,ACS,F606W,VELA19_a0.180_sunrise_cam00_ACS-F606W_SB00-pred,0.17127887904644012,5.65220308303833,0.12840697169303894
1,2,63.537,71.7902,1.229,1.073,-0.19,64,72,VELA19,134,0.180,4.556,00,ACS,F606W,VELA19_a0.180_sunrise_cam00_ACS-F606W_SB00-pred,0.1897410899400711,4.174304008483887,0.08923998475074768
2,3,70.8546,67.8687,1.662,1.26,-40.73,71,68,VELA19,134,0.180,4.556,00,ACS,F606W,VELA19_a0.180_sunrise_cam00_ACS-F606W_SB00-pred,0.21171867847442627,7.198434829711914,0.1531548798084259
3,4,71.8314,63.1817,1.7180000000000002,1.2329999999999999,-0.67,72,63,VELA19,134,0.180,4.556,00,ACS,F606W,VELA19_a0.180_sunrise_cam00_ACS-F606W_SB00-pred,0.19396047294139862,6.594655990600586,0.188277930021286
4,1,60.9918,64.704,1.265,1.048,11.91,61,65,VELA19,135,0.180,4.556,01,ACS,F606W,VELA19_a0.180_sunrise_cam01_ACS-F606W_SB00-pred,0.2953069508075714,7.087366580963135,0.12562495470046997
5,2,71.5229,64.846,1.462,0.9570000000000001,-70.93,71,65,VELA19,135,0.180,4.556,01,ACS,F606W,VELA19_a0.180_sunrise_cam01_ACS-F606W_SB00-pred,0.06631201505661011,1.2599283456802368,0.05576580762863159
6,1,72.011,62.5216,1.577,1.069,2.74,72,63,VELA19,136,0.180,4.556,02,ACS,F606W,VELA19_a0.180_sunrise_cam02_ACS-F606W_SB00-pred,0.12532563507556915,3.133140802383423,0.11320214718580246
7,2,63.951,71.2173,1.227,1.112,-1.88,64,71,VELA19,136,0.180,4.556,02,ACS,F606W,VELA19_a0.180_sunrise_cam02_ACS-F606W_SB00-pred,0.3567299544811249,8.918249130249023,0.1261085569858551
8,3,60.3238,64.9502,1.517,1.214,10.89,60,65,VELA19,136,0.180,4.556,02,ACS,F606W,VELA19_a0.180_sunrise_cam02_ACS-F606W_SB00-pred,0.19818274676799774,5.94548225402832,0.15312816202640533
9,4,71.4545,68.4178,1.43,1.216,-65.05,71,69,VELA19,136,0.180,4.556,02,ACS,F606W,VELA19_a0.180_sunrise_cam02_ACS-F606W_SB00-pred,0.31795740127563477,10.492594718933105,0.17750468850135803
10,1,71.538,64.0,1.649,1.031,-35.36,72,64,VELA19,137,0.180,4.556,03,ACS,F606W,VELA19_a0.180_sunrise_cam03_ACS-F606W_SB00-pred,0.07458152621984482,1.7899565696716309,0.07749173045158386
11,2,60.7525,65.3311,1.5330000000000001,1.071,5.18,61,65,VELA19,137,0.180,4.556,03,ACS,F606W,VELA19_a0.180_sunrise_cam03_ACS-F606W_SB00-pred,0.19458691775798798,5.253846645355225,0.12843506038188934
12,1,60.487,65.1442,1.4280000000000002,1.12,25.06,60,65,VELA19,138,0.180,4.556,04,ACS,F606W,VELA19_a0.180_sunrise_cam04_ACS-F606W_SB00-pred,0.3410123586654663,10.23037052154541,0.21534883975982666
13,2,71.5803,64.2138,1.956,1.4480000000000002,-67.7,72,64,VELA19,138,0.180,4.556,04,ACS,F606W,VELA19_a0.180_sunrise_cam04_ACS-F606W_SB00-pred,0.16105258464813232,7.247366428375244,0.18476814031600952
14,1,61.8996,64.9679,1.581,1.099,3.95,62,65,VELA19,139,0.180,4.556,05,ACS,F606W,VELA19_a0.180_sunrise_cam05_ACS-F606W_SB00-pred,0.31331855058670044,10.33951187133789,0.16689588129520416
15,2,73.0002,62.6499,1.4340000000000002,1.202,-74.22,73,63,VELA19,139,0.180,4.556,05,ACS,F606W,VELA19_a0.180_sunrise_cam05_ACS-F606W_SB00-pred,0.11149320751428604,4.79420804977417,0.1964358389377594
16,1,71.3751,64.1408,2.024,1.621,-67.77,71,63,VELA19,140,0.180,4.556,06,ACS,F606W,VELA19_a0.180_sunrise_cam06_ACS-F606W_SB00-pred,0.1377195417881012,9.36492919921875,0.28767552971839905
17,2,60.2304,65.166,1.676,1.139,25.95,60,65,VELA19,140,0.180,4.556,06,ACS,F606W,VELA19_a0.180_sunrise_cam06_ACS-F606W_SB00-pred,0.2971265912055969,10.102304458618164,0.2212771475315094
18,1,71.941,63.565,1.6019999999999999,1.2,-32.11,72,64,VELA19,141,0.180,4.556,07,ACS,F606W,VELA19_a0.180_sunrise_cam07_ACS-F606W_SB00-pred,0.2502259612083435,9.008134841918945,0.21182310581207275
19,2,60.5395,65.0949,1.615,1.165,9.18,60,65,VELA19,141,0.180,4.556,07,ACS,F606W,VELA19_a0.180_sunrise_cam07_ACS-F606W_SB00-pred,0.08118905127048492,2.110915422439575,0.10968101769685745
