,NUMBER,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,gal_id,seg_index,a0,z,cam,instrument,filter,filename,prob_mean,prob_int,flux
0,1,91.1502,33.7682,0.804,0.773,54.5,91,33,VELA11,0,0.200,4.000,00,ACS,F606W,VELA11_a0.200_sunrise_cam00_ACS-F606W_SB00-pred,0.8763529062271118,9.63988208770752,0.1879713088274002
1,2,91.1736,44.7366,0.9159999999999999,0.8420000000000001,-42.65,91,45,VELA11,0,0.200,4.000,00,ACS,F606W,VELA11_a0.200_sunrise_cam00_ACS-F606W_SB00-pred,0.40802308917045593,5.304300308227539,0.1280277520418167
2,1,91.2802,33.8159,0.89,0.8140000000000001,26.96,91,34,VELA11,1,0.200,4.000,01,ACS,F606W,VELA11_a0.200_sunrise_cam01_ACS-F606W_SB00-pred,0.6531616449356079,8.491101264953613,0.12358343601226807
3,2,28.4139,55.5471,1.055,0.983,-22.68,28,56,VELA11,1,0.200,4.000,01,ACS,F606W,VELA11_a0.200_sunrise_cam01_ACS-F606W_SB00-pred,0.2416488379240036,5.557923316955566,0.15374010801315308
4,3,91.2109,44.747,0.871,0.8220000000000001,-48.72,91,45,VELA11,1,0.200,4.000,01,ACS,F606W,VELA11_a0.200_sunrise_cam01_ACS-F606W_SB00-pred,0.5780598521232605,7.514778137207031,0.12488095462322235
5,1,91.2788,33.8154,0.89,0.8140000000000001,27.01,91,34,VELA11,2,0.200,4.000,02,ACS,F606W,VELA11_a0.200_sunrise_cam02_ACS-F606W_SB00-pred,0.6512482762336731,8.466227531433105,0.12360873073339462
6,2,61.2882,62.0423,0.754,0.6759999999999999,86.5,61,63,VELA11,2,0.200,4.000,02,ACS,F606W,VELA11_a0.200_sunrise_cam02_ACS-F606W_SB00-pred,0.11721856147050858,0.8205299377441406,0.05587559938430786
7,3,91.1801,44.7598,0.855,0.8140000000000001,-73.28,91,45,VELA11,2,0.200,4.000,02,ACS,F606W,VELA11_a0.200_sunrise_cam02_ACS-F606W_SB00-pred,0.6213154196739197,7.455785274505615,0.12282922118902206
8,1,91.2805,33.8159,0.8909999999999999,0.8140000000000001,26.85,91,34,VELA11,3,0.200,4.000,03,ACS,F606W,VELA11_a0.200_sunrise_cam03_ACS-F606W_SB00-pred,0.6534983515739441,8.495478630065918,0.12361461669206619
9,2,91.2285,44.6967,0.8590000000000001,0.81,-44.16,91,45,VELA11,3,0.200,4.000,03,ACS,F606W,VELA11_a0.200_sunrise_cam03_ACS-F606W_SB00-pred,0.5385987758636475,7.001784324645996,0.1253749281167984
10,1,91.2803,33.8159,0.8909999999999999,0.8140000000000001,26.93,91,34,VELA11,4,0.200,4.000,04,ACS,F606W,VELA11_a0.200_sunrise_cam04_ACS-F606W_SB00-pred,0.6532145142555237,8.491788864135742,0.12358291447162628
11,2,28.2092,72.0426,1.068,0.9940000000000001,-88.63,28,72,VELA11,4,0.200,4.000,04,ACS,F606W,VELA11_a0.200_sunrise_cam04_ACS-F606W_SB00-pred,0.3959256112575531,7.522586822509766,0.15565398335456848
12,3,39.1685,65.7871,0.914,0.8740000000000001,50.41,39,66,VELA11,4,0.200,4.000,04,ACS,F606W,VELA11_a0.200_sunrise_cam04_ACS-F606W_SB00-pred,0.10239720344543457,1.1263692378997803,0.04998059198260307
13,4,91.211,44.7467,0.871,0.8220000000000001,-48.7,91,45,VELA11,4,0.200,4.000,04,ACS,F606W,VELA11_a0.200_sunrise_cam04_ACS-F606W_SB00-pred,0.577765941619873,7.51095724105835,0.12488251179456711
14,1,91.2812,33.8164,0.8909999999999999,0.8140000000000001,26.89,91,34,VELA11,5,0.200,4.000,05,ACS,F606W,VELA11_a0.200_sunrise_cam05_ACS-F606W_SB00-pred,0.65423583984375,8.50506591796875,0.12360572069883347
