,NUMBER,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,gal_id,seg_index,a0,z,cam,instrument,filter,filename,prob_mean,prob_int,flux
0,1,91.1481,19.985,0.937,0.877,5.27,91,20,VELA21,0,0.100,9.000,00,ACS,F606W,VELA21_a0.100_sunrise_cam00_ACS-F606W_SB00-pred,0.4406217336654663,6.609325885772705,0.12375568598508835
1,2,90.9457,34.4946,0.929,0.895,7.76,91,35,VELA21,0,0.100,9.000,00,ACS,F606W,VELA21_a0.100_sunrise_cam00_ACS-F606W_SB00-pred,0.5309996604919434,8.495994567871094,0.1357538253068924
2,1,91.1481,19.985,0.937,0.877,5.27,91,20,VELA21,1,0.100,9.000,01,ACS,F606W,VELA21_a0.100_sunrise_cam01_ACS-F606W_SB00-pred,0.4406217336654663,6.609325885772705,0.12375568598508835
3,2,90.9457,34.4946,0.929,0.895,7.76,91,35,VELA21,1,0.100,9.000,01,ACS,F606W,VELA21_a0.100_sunrise_cam01_ACS-F606W_SB00-pred,0.5309996604919434,8.495994567871094,0.1357538253068924
4,1,91.1481,19.985,0.937,0.877,5.27,91,20,VELA21,2,0.100,9.000,02,ACS,F606W,VELA21_a0.100_sunrise_cam02_ACS-F606W_SB00-pred,0.4406217336654663,6.609325885772705,0.12375568598508835
5,2,90.9457,34.4946,0.929,0.895,7.76,91,35,VELA21,2,0.100,9.000,02,ACS,F606W,VELA21_a0.100_sunrise_cam02_ACS-F606W_SB00-pred,0.5309996604919434,8.495994567871094,0.1357538253068924
6,1,91.1481,19.985,0.937,0.877,5.27,91,20,VELA21,3,0.100,9.000,03,ACS,F606W,VELA21_a0.100_sunrise_cam03_ACS-F606W_SB00-pred,0.4406217336654663,6.609325885772705,0.12375568598508835
7,2,90.9457,34.4946,0.929,0.895,7.76,91,35,VELA21,3,0.100,9.000,03,ACS,F606W,VELA21_a0.100_sunrise_cam03_ACS-F606W_SB00-pred,0.5309996604919434,8.495994567871094,0.1357538253068924
8,1,91.1481,19.985,0.937,0.877,5.27,91,20,VELA21,4,0.100,9.000,04,ACS,F606W,VELA21_a0.100_sunrise_cam04_ACS-F606W_SB00-pred,0.4406217336654663,6.609325885772705,0.12375568598508835
9,2,90.9457,34.4946,0.929,0.895,7.76,91,35,VELA21,4,0.100,9.000,04,ACS,F606W,VELA21_a0.100_sunrise_cam04_ACS-F606W_SB00-pred,0.5309996604919434,8.495994567871094,0.1357538253068924
