,NUMBER,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,gal_id,seg_index,a0,z,cam,instrument,filter,filename,prob_mean,prob_int,flux
0,1,62.748,65.3149,1.067,0.823,2.41,63,65,VELA08,76,0.240,3.167,00,ACS,F435W,VELA08_a0.240_sunrise_cam00_ACS-F435W_SB00-pred,0.10700390487909317,1.2840468883514404,0.05721721053123474
1,1,65.9739,64.0615,0.895,0.887,55.86,66,64,VELA08,79,0.240,3.167,03,ACS,F435W,VELA08_a0.240_sunrise_cam03_ACS-F435W_SB00-pred,0.7798916697502136,10.138591766357422,0.08155325055122375
2,1,62.8273,64.3391,1.062,0.912,17.15,63,65,VELA08,84,0.240,3.167,08,ACS,F435W,VELA08_a0.240_sunrise_cam08_ACS-F435W_SB00-pred,0.3550521731376648,6.035886764526367,0.0896371603012085
3,1,65.3335,66.5112,0.941,0.9129999999999999,66.17,66,66,VELA08,85,0.240,3.167,09,ACS,F435W,VELA08_a0.240_sunrise_cam09_ACS-F435W_SB00-pred,0.25651872158050537,3.591262102127075,0.07798335701227188
4,1,63.2099,64.9443,0.9420000000000001,0.882,-0.41,63,65,VELA08,86,0.240,3.167,10,ACS,F435W,VELA08_a0.240_sunrise_cam10_ACS-F435W_SB00-pred,0.6775502562522888,10.163253784179688,0.0814543291926384
5,1,65.7377,64.6609,0.972,0.8640000000000001,45.54,66,64,VELA08,88,0.240,3.167,12,ACS,F435W,VELA08_a0.240_sunrise_cam12_ACS-F435W_SB00-pred,0.17554928362369537,2.2821407318115234,0.07624697685241699
6,1,67.0046,65.0042,0.8140000000000001,0.8059999999999999,47.99,67,66,VELA08,89,0.240,3.167,13,ACS,F435W,VELA08_a0.240_sunrise_cam13_ACS-F435W_SB00-pred,0.03642291948199272,0.3278062641620636,0.04463282972574234
7,1,66.7717,64.695,0.9840000000000001,0.8690000000000001,70.94,67,64,VELA08,90,0.240,3.167,14,ACS,F435W,VELA08_a0.240_sunrise_cam14_ACS-F435W_SB00-pred,0.10128695517778397,1.21544349193573,0.06571925431489944
8,1,64.3246,66.0181,0.9590000000000001,0.934,12.26,64,66,VELA08,92,0.240,3.167,16,ACS,F435W,VELA08_a0.240_sunrise_cam16_ACS-F435W_SB00-pred,0.6786984801292419,11.537874221801758,0.09880376607179642
9,1,65.0376,65.3019,0.757,0.6970000000000001,11.25,66,66,VELA08,104,0.250,3.000,09,ACS,F435W,VELA08_a0.250_sunrise_cam09_ACS-F435W_SB00-pred,0.03446191921830177,0.2412334382534027,0.0438883900642395
10,1,100.7372,25.9335,0.9540000000000001,0.914,23.62,100,26,VELA08,114,0.260,2.846,00,ACS,F435W,VELA08_a0.260_sunrise_cam00_ACS-F435W_SB00-pred,0.6516597867012024,10.426556587219238,0.1021004170179367
11,2,65.0701,65.4427,0.996,0.97,-82.73,65,65,VELA08,114,0.260,2.846,00,ACS,F435W,VELA08_a0.260_sunrise_cam00_ACS-F435W_SB00-pred,0.6213961243629456,10.56373405456543,0.10212019830942154
12,1,65.3216,65.2734,1.115,0.934,30.7,65,65,VELA08,115,0.260,2.846,01,ACS,F435W,VELA08_a0.260_sunrise_cam01_ACS-F435W_SB00-pred,0.642228364944458,12.202339172363281,0.11997374147176743
13,1,65.5428,65.0908,1.138,0.91,62.72,65,65,VELA08,116,0.260,2.846,02,ACS,F435W,VELA08_a0.260_sunrise_cam02_ACS-F435W_SB00-pred,0.5350816249847412,9.6314697265625,0.11302707344293594
14,1,64.7285,65.0132,1.426,0.935,27.87,65,65,VELA08,117,0.260,2.846,03,ACS,F435W,VELA08_a0.260_sunrise_cam03_ACS-F435W_SB00-pred,0.5017666816711426,12.544166564941406,0.17800164222717285
15,1,65.2573,65.0603,1.014,0.919,7.14,65,65,VELA08,118,0.260,2.846,04,ACS,F435W,VELA08_a0.260_sunrise_cam04_ACS-F435W_SB00-pred,0.6884519457817078,11.703682899475098,0.10179383307695389
16,1,65.0288,65.3547,1.03,0.9159999999999999,81.0,65,65,VELA08,119,0.260,2.846,05,ACS,F435W,VELA08_a0.260_sunrise_cam05_ACS-F435W_SB00-pred,0.6741414666175842,12.134546279907227,0.11043444275856018
17,1,65.0466,65.3073,1.021,0.9790000000000001,-6.25,65,65,VELA08,120,0.260,2.846,06,ACS,F435W,VELA08_a0.260_sunrise_cam06_ACS-F435W_SB00-pred,0.7110345363616943,12.798622131347656,0.12819558382034302
18,1,65.3956,65.6529,1.163,0.93,29.43,65,66,VELA08,121,0.260,2.846,07,ACS,F435W,VELA08_a0.260_sunrise_cam07_ACS-F435W_SB00-pred,0.5723435282707214,10.874526977539062,0.10865728557109833
19,1,64.7631,65.6649,1.05,0.919,17.92,65,65,VELA08,122,0.260,2.846,08,ACS,F435W,VELA08_a0.260_sunrise_cam08_ACS-F435W_SB00-pred,0.7716677188873291,13.890019416809082,0.13986490666866302
20,1,65.2256,65.2179,0.9079999999999999,0.8059999999999999,68.51,65,65,VELA08,123,0.260,2.846,09,ACS,F435W,VELA08_a0.260_sunrise_cam09_ACS-F435W_SB00-pred,1.0076993703842163,14.107791900634766,0.11940034478902817
21,1,65.2977,65.5449,1.127,0.9390000000000001,8.74,65,65,VELA08,124,0.260,2.846,10,ACS,F435W,VELA08_a0.260_sunrise_cam10_ACS-F435W_SB00-pred,0.591973066329956,11.247488021850586,0.12045269459486008
