,NUMBER,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,gal_id,seg_index,a0,z,cam,instrument,filter,filename,prob_mean,prob_int,flux
0,1,59.7431,73.7474,1.013,1.008,83.62,59,74,VELA32,257,0.230,3.348,10,ACS,F435W,VELA32_a0.230_sunrise_cam10_ACS-F435W_SB00-pred,0.5484099388122559,9.322969436645508,0.07906728982925415
1,1,62.9787,58.8649,0.977,0.857,1.27,63,59,VELA32,258,0.230,3.348,11,ACS,F435W,VELA32_a0.230_sunrise_cam11_ACS-F435W_SB00-pred,0.211167573928833,2.534010887145996,0.058619774878025055
2,1,57.6437,63.6254,1.012,0.884,45.58,58,64,VELA32,264,0.230,3.348,17,ACS,F435W,VELA32_a0.230_sunrise_cam17_ACS-F435W_SB00-pred,0.15633296966552734,2.0323286056518555,0.06807424873113632
3,1,71.3094,57.5195,3.411,1.205,39.46,74,59,VELA32,266,0.240,3.167,00,ACS,F435W,VELA32_a0.240_sunrise_cam00_ACS-F435W_SB00-pred,0.2426026165485382,17.709991455078125,0.2829590141773224
4,2,62.0497,75.1645,2.5860000000000003,1.1909999999999998,32.3,60,74,VELA32,266,0.240,3.167,00,ACS,F435W,VELA32_a0.240_sunrise_cam00_ACS-F435W_SB00-pred,0.23708881437778473,9.720641136169434,0.1506989598274231
5,3,59.7329,66.6771,1.5759999999999998,1.085,78.33,59,67,VELA32,266,0.240,3.167,00,ACS,F435W,VELA32_a0.240_sunrise_cam00_ACS-F435W_SB00-pred,0.375868022441864,10.524304389953613,0.11546492576599121
6,4,70.2351,71.4904,1.706,1.186,-47.05,70,72,VELA32,266,0.240,3.167,00,ACS,F435W,VELA32_a0.240_sunrise_cam00_ACS-F435W_SB00-pred,0.3528776168823242,10.586328506469727,0.14229923486709595
7,5,72.5068,67.496,1.177,1.109,-87.18,73,67,VELA32,266,0.240,3.167,00,ACS,F435W,VELA32_a0.240_sunrise_cam00_ACS-F435W_SB00-pred,0.19004693627357483,3.2307980060577393,0.06750105321407318
8,1,59.1415,65.8812,1.107,0.965,79.38,59,66,VELA32,267,0.240,3.167,01,ACS,F435W,VELA32_a0.240_sunrise_cam01_ACS-F435W_SB00-pred,0.5746753811836243,10.918831825256348,0.10628651827573776
9,1,69.7694,66.4703,0.9790000000000001,0.956,74.56,70,67,VELA32,268,0.240,3.167,02,ACS,F435W,VELA32_a0.240_sunrise_cam02_ACS-F435W_SB00-pred,0.2389725148677826,3.3456151485443115,0.06443358212709427
10,2,64.7701,76.6915,1.203,0.873,32.69,65,77,VELA32,268,0.240,3.167,02,ACS,F435W,VELA32_a0.240_sunrise_cam02_ACS-F435W_SB00-pred,0.17674826085567474,2.65122389793396,0.05899423360824585
11,3,60.008,72.5372,1.272,1.008,72.82,60,73,VELA32,268,0.240,3.167,02,ACS,F435W,VELA32_a0.240_sunrise_cam02_ACS-F435W_SB00-pred,0.5462399125099182,12.563517570495605,0.11828143149614334
12,4,58.571,67.1022,1.484,1.185,77.66,58,67,VELA32,268,0.240,3.167,02,ACS,F435W,VELA32_a0.240_sunrise_cam02_ACS-F435W_SB00-pred,0.31655773520469666,8.863616943359375,0.1421092003583908
13,1,63.633,60.5972,1.04,0.8959999999999999,44.44,64,61,VELA32,270,0.240,3.167,04,ACS,F435W,VELA32_a0.240_sunrise_cam04_ACS-F435W_SB00-pred,0.12042256444692612,1.5654933452606201,0.05154789611697197
14,2,59.7892,69.1079,2.366,1.145,74.73,60,69,VELA32,270,0.240,3.167,04,ACS,F435W,VELA32_a0.240_sunrise_cam04_ACS-F435W_SB00-pred,0.36751556396484375,16.170684814453125,0.2050873339176178
15,1,70.2336,56.8804,1.507,1.083,51.84,70,57,VELA32,271,0.240,3.167,05,ACS,F435W,VELA32_a0.240_sunrise_cam05_ACS-F435W_SB00-pred,0.42420801520347595,11.877824783325195,0.11361490190029144
16,2,62.4103,61.037,2.416,1.026,-50.93,63,61,VELA32,271,0.240,3.167,05,ACS,F435W,VELA32_a0.240_sunrise_cam05_ACS-F435W_SB00-pred,0.1748870313167572,5.421497821807861,0.10215949267148972
17,3,60.1243,73.4144,1.5959999999999999,1.246,85.14,60,74,VELA32,271,0.240,3.167,05,ACS,F435W,VELA32_a0.240_sunrise_cam05_ACS-F435W_SB00-pred,0.3836173713207245,11.50852108001709,0.1116739809513092
18,4,59.8369,68.1744,1.2670000000000001,1.104,-62.36,60,68,VELA32,271,0.240,3.167,05,ACS,F435W,VELA32_a0.240_sunrise_cam05_ACS-F435W_SB00-pred,0.3017875850200653,6.337539196014404,0.08392367511987686
19,5,71.7208,67.0583,2.611,1.0859999999999999,-67.6,72,67,VELA32,271,0.240,3.167,05,ACS,F435W,VELA32_a0.240_sunrise_cam05_ACS-F435W_SB00-pred,0.14352922141551971,4.018818378448486,0.12830990552902222
20,6,73.6476,62.4455,1.416,1.145,73.9,74,63,VELA32,271,0.240,3.167,05,ACS,F435W,VELA32_a0.240_sunrise_cam05_ACS-F435W_SB00-pred,0.32632318139076233,8.484402656555176,0.11700578778982162
21,1,74.5173,62.5004,1.304,0.851,51.06,74,63,VELA32,272,0.240,3.167,06,ACS,F435W,VELA32_a0.240_sunrise_cam06_ACS-F435W_SB00-pred,0.10981939733028412,2.85530424118042,0.1134391501545906
22,2,58.8776,65.6837,1.492,1.09,78.47,59,66,VELA32,272,0.240,3.167,06,ACS,F435W,VELA32_a0.240_sunrise_cam06_ACS-F435W_SB00-pred,0.43376168608665466,12.1453275680542,0.13991031050682068
23,3,62.4439,61.0152,1.307,1.0659999999999998,-12.47,62,61,VELA32,272,0.240,3.167,06,ACS,F435W,VELA32_a0.240_sunrise_cam06_ACS-F435W_SB00-pred,0.2291306108236313,4.811742782592773,0.10402380675077438
24,1,59.4392,68.0138,1.641,1.018,52.71,59,68,VELA32,273,0.240,3.167,07,ACS,F435W,VELA32_a0.240_sunrise_cam07_ACS-F435W_SB00-pred,0.3876137137413025,11.240797996520996,0.14221017062664032
25,1,62.4902,59.6379,1.3719999999999999,1.171,-55.09,62,60,VELA32,274,0.240,3.167,08,ACS,F435W,VELA32_a0.240_sunrise_cam08_ACS-F435W_SB00-pred,0.24053946137428284,6.013486385345459,0.09896352887153625
26,2,59.6586,67.552,1.375,1.032,78.14,60,68,VELA32,274,0.240,3.167,08,ACS,F435W,VELA32_a0.240_sunrise_cam08_ACS-F435W_SB00-pred,0.27337658405303955,6.014285087585449,0.08067592978477478
27,3,72.6061,65.3559,2.424,1.135,-59.52,72,67,VELA32,274,0.240,3.167,08,ACS,F435W,VELA32_a0.240_sunrise_cam08_ACS-F435W_SB00-pred,0.16905221343040466,6.085879802703857,0.14536304771900177
28,4,70.5137,57.7472,1.514,1.112,49.24,70,57,VELA32,274,0.240,3.167,08,ACS,F435W,VELA32_a0.240_sunrise_cam08_ACS-F435W_SB00-pred,0.4348851442337036,12.611669540405273,0.1376217007637024
29,1,61.6113,58.3399,1.455,1.138,-36.17,62,58,VELA32,275,0.240,3.167,09,ACS,F435W,VELA32_a0.240_sunrise_cam09_ACS-F435W_SB00-pred,0.2874660789966583,7.761584281921387,0.13138853013515472
30,2,71.4768,66.1509,1.107,0.985,74.16,72,66,VELA32,275,0.240,3.167,09,ACS,F435W,VELA32_a0.240_sunrise_cam09_ACS-F435W_SB00-pred,0.11086118221282959,1.6629177331924438,0.05230000615119934
31,3,70.2754,58.675,1.181,1.114,55.66,70,59,VELA32,275,0.240,3.167,09,ACS,F435W,VELA32_a0.240_sunrise_cam09_ACS-F435W_SB00-pred,0.45633962750434875,10.039471626281738,0.10604094713926315
32,1,74.1533,62.8537,1.193,1.131,-53.51,74,63,VELA32,276,0.240,3.167,10,ACS,F435W,VELA32_a0.240_sunrise_cam10_ACS-F435W_SB00-pred,0.2736726403236389,5.473452568054199,0.07712716609239578
33,2,59.8829,68.3483,1.466,0.883,83.21,60,69,VELA32,276,0.240,3.167,10,ACS,F435W,VELA32_a0.240_sunrise_cam10_ACS-F435W_SB00-pred,0.13585534691810608,4.2115159034729,0.11590143293142319
34,3,62.8714,58.528,2.074,1.014,-39.68,63,58,VELA32,276,0.240,3.167,10,ACS,F435W,VELA32_a0.240_sunrise_cam10_ACS-F435W_SB00-pred,0.11032360047101974,2.8684136867523193,0.11240895837545395
35,4,69.7275,57.59,1.591,1.208,38.23,70,57,VELA32,276,0.240,3.167,10,ACS,F435W,VELA32_a0.240_sunrise_cam10_ACS-F435W_SB00-pred,0.3875139355659485,12.012931823730469,0.13962405920028687
36,5,71.8064,66.9798,1.2830000000000001,1.112,-46.44,72,67,VELA32,276,0.240,3.167,10,ACS,F435W,VELA32_a0.240_sunrise_cam10_ACS-F435W_SB00-pred,0.3100966811180115,6.512030124664307,0.08267528563737869
37,1,72.8685,59.3714,1.318,0.741,36.75,73,59,VELA32,277,0.240,3.167,11,ACS,F435W,VELA32_a0.240_sunrise_cam11_ACS-F435W_SB00-pred,0.09231274574995041,1.2000657320022583,0.04819414019584656
38,2,60.4396,73.1215,3.1660000000000004,1.369,10.94,60,73,VELA32,277,0.240,3.167,11,ACS,F435W,VELA32_a0.240_sunrise_cam11_ACS-F435W_SB00-pred,0.3171152174472809,15.53864574432373,0.21613921225070953
