,NUMBER,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,gal_id,seg_index,a0,z,cam,instrument,filter,filename,prob_mean,prob_int,flux
0,1,64.3039,64.7243,0.986,0.9109999999999999,76.88,65,65,VELA10,57,0.230,3.348,00,ACS,F435W,VELA10_a0.230_sunrise_cam00_ACS-F435W_SB00-pred,0.48792564868927,7.80681037902832,0.08629272878170013
1,1,63.8677,64.7672,1.0290000000000001,0.9109999999999999,45.21,64,64,VELA10,60,0.230,3.348,03,ACS,F435W,VELA10_a0.230_sunrise_cam03_ACS-F435W_SB00-pred,0.22365452349185944,3.3548178672790527,0.07598355412483215
2,1,64.2448,64.2053,1.012,0.8590000000000001,65.06,65,64,VELA10,65,0.230,3.348,08,ACS,F435W,VELA10_a0.230_sunrise_cam08_ACS-F435W_SB00-pred,0.25807902216911316,3.6131062507629395,0.07944466173648834
3,1,64.0221,64.8719,0.992,0.91,2.89,65,65,VELA10,66,0.230,3.348,09,ACS,F435W,VELA10_a0.230_sunrise_cam09_ACS-F435W_SB00-pred,0.40296807885169983,6.044521331787109,0.07633990049362183
4,1,64.0169,64.5136,1.052,0.8009999999999999,89.71,65,65,VELA10,67,0.230,3.348,10,ACS,F435W,VELA10_a0.230_sunrise_cam10_ACS-F435W_SB00-pred,0.073750339448452,0.8850040435791016,0.07107440382242203
5,1,64.2065,65.3186,0.9590000000000001,0.88,65.08,64,65,VELA10,68,0.230,3.348,11,ACS,F435W,VELA10_a0.230_sunrise_cam11_ACS-F435W_SB00-pred,0.8299055099487305,13.278488159179688,0.10493418574333191
6,1,65.9064,64.4725,0.9790000000000001,0.915,-87.4,66,64,VELA10,71,0.230,3.348,14,ACS,F435W,VELA10_a0.230_sunrise_cam14_ACS-F435W_SB00-pred,0.6452211737632751,11.613981246948242,0.10107488930225372
7,1,64.0149,65.1199,0.981,0.92,62.61,64,65,VELA10,74,0.230,3.348,17,ACS,F435W,VELA10_a0.230_sunrise_cam17_ACS-F435W_SB00-pred,0.5862021446228027,9.379234313964844,0.08504629135131836
8,1,65.8372,65.1723,0.778,0.581,-46.7,66,66,VELA10,75,0.230,3.348,18,ACS,F435W,VELA10_a0.230_sunrise_cam18_ACS-F435W_SB00-pred,0.00891309417784214,0.05347856506705284,0.04092726111412048
9,1,64.9618,64.9839,0.895,0.877,85.76,65,65,VELA10,76,0.240,3.167,00,ACS,F435W,VELA10_a0.240_sunrise_cam00_ACS-F435W_SB00-pred,0.8857576847076416,11.514849662780762,0.07718455791473389
10,1,64.7536,65.3642,0.9259999999999999,0.898,-86.84,64,66,VELA10,84,0.240,3.167,08,ACS,F435W,VELA10_a0.240_sunrise_cam08_ACS-F435W_SB00-pred,0.4663819968700409,6.529347896575928,0.0714666023850441
11,1,65.3292,65.9046,0.9490000000000001,0.6920000000000001,21.41,66,66,VELA10,86,0.240,3.167,10,ACS,F435W,VELA10_a0.240_sunrise_cam10_ACS-F435W_SB00-pred,0.04630015790462494,0.41670143604278564,0.04942534863948822
12,1,64.853,65.7463,0.9390000000000001,0.889,72.96,65,65,VELA10,87,0.240,3.167,11,ACS,F435W,VELA10_a0.240_sunrise_cam11_ACS-F435W_SB00-pred,0.7358211278915405,11.773138046264648,0.09692253172397614
13,1,65.1925,65.0192,1.011,0.9259999999999999,71.06,65,64,VELA10,90,0.240,3.167,14,ACS,F435W,VELA10_a0.240_sunrise_cam14_ACS-F435W_SB00-pred,0.3386511206626892,5.418417930603027,0.07974693179130554
14,1,64.9373,65.0019,0.8740000000000001,0.856,78.65,65,65,VELA10,91,0.240,3.167,15,ACS,F435W,VELA10_a0.240_sunrise_cam15_ACS-F435W_SB00-pred,1.0135174989700317,13.175726890563965,0.08422665297985077
15,1,65.9923,66.2912,0.752,0.696,0.55,66,67,VELA10,96,0.250,3.000,01,ACS,F435W,VELA10_a0.250_sunrise_cam01_ACS-F435W_SB00-pred,0.024389421567320824,0.1707259565591812,0.03181605786085129
16,1,89.8073,24.6076,0.7659999999999999,0.446,18.58,90,25,VELA10,97,0.250,3.000,02,ACS,F435W,VELA10_a0.250_sunrise_cam02_ACS-F435W_SB00-pred,0.02694442868232727,0.13472214341163635,0.04157638922333717
17,1,65.0265,66.5131,0.8540000000000001,0.7070000000000001,88.93,66,67,VELA10,98,0.250,3.000,03,ACS,F435W,VELA10_a0.250_sunrise_cam03_ACS-F435W_SB00-pred,0.027629928663372993,0.22103942930698395,0.0491810068488121
18,1,64.9758,66.015,0.893,0.8809999999999999,69.97,65,66,VELA10,102,0.250,3.000,07,ACS,F435W,VELA10_a0.250_sunrise_cam07_ACS-F435W_SB00-pred,0.9591203331947327,12.4685640335083,0.08824916183948517
19,1,65.5791,65.9399,1.018,0.8859999999999999,6.18,65,66,VELA10,103,0.250,3.000,08,ACS,F435W,VELA10_a0.250_sunrise_cam08_ACS-F435W_SB00-pred,0.7264481782913208,12.349618911743164,0.10284432023763657
20,1,65.5221,65.9718,1.028,0.919,3.71,65,66,VELA10,105,0.250,3.000,10,ACS,F435W,VELA10_a0.250_sunrise_cam10_ACS-F435W_SB00-pred,0.7040635347366333,12.67314338684082,0.11152780055999756
21,1,65.5452,65.9336,1.011,0.8740000000000001,5.2,65,66,VELA10,106,0.250,3.000,11,ACS,F435W,VELA10_a0.250_sunrise_cam11_ACS-F435W_SB00-pred,0.725394606590271,12.331707954406738,0.09881056845188141
22,1,65.3197,65.9046,0.986,0.89,80.06,65,66,VELA10,107,0.250,3.000,12,ACS,F435W,VELA10_a0.250_sunrise_cam12_ACS-F435W_SB00-pred,0.5885961055755615,9.417537689208984,0.09073975682258606
23,1,65.4385,65.9693,0.997,0.892,2.09,65,66,VELA10,109,0.250,3.000,14,ACS,F435W,VELA10_a0.250_sunrise_cam14_ACS-F435W_SB00-pred,0.7184540033340454,12.932171821594238,0.11045267432928085
24,1,65.1343,66.139,0.89,0.875,87.02,65,65,VELA10,110,0.250,3.000,15,ACS,F435W,VELA10_a0.250_sunrise_cam15_ACS-F435W_SB00-pred,0.1648937612771988,1.8138313293457031,0.06088961288332939
25,1,65.5662,65.5852,0.982,0.862,48.83,65,65,VELA10,111,0.250,3.000,16,ACS,F435W,VELA10_a0.250_sunrise_cam16_ACS-F435W_SB00-pred,0.20206165313720703,2.6268014907836914,0.07087565213441849
26,1,97.5571,48.7399,0.971,0.953,32.09,97,48,VELA10,112,0.250,3.000,17,ACS,F435W,VELA10_a0.250_sunrise_cam17_ACS-F435W_SB00-pred,0.15098072588443756,2.1137301921844482,0.06937778741121292
27,2,65.0378,66.0276,0.893,0.8740000000000001,80.46,65,66,VELA10,112,0.250,3.000,17,ACS,F435W,VELA10_a0.250_sunrise_cam17_ACS-F435W_SB00-pred,0.8679749369621277,11.283674240112305,0.08873114734888077
28,1,67.8741,63.1972,1.235,0.82,-26.61,68,63,VELA10,114,0.260,2.846,00,ACS,F435W,VELA10_a0.260_sunrise_cam00_ACS-F435W_SB00-pred,0.9830248355865479,15.728397369384766,0.3183576464653015
29,1,65.9851,65.9375,0.9259999999999999,0.875,-27.77,66,66,VELA10,115,0.260,2.846,01,ACS,F435W,VELA10_a0.260_sunrise_cam01_ACS-F435W_SB00-pred,0.9843775033950806,13.781285285949707,0.18323394656181335
30,1,60.4924,66.5072,1.496,1.054,2.65,61,67,VELA10,116,0.260,2.846,02,ACS,F435W,VELA10_a0.260_sunrise_cam02_ACS-F435W_SB00-pred,0.1362149566411972,2.8605141639709473,0.22613805532455444
31,2,68.7011,66.0969,1.4509999999999998,0.8759999999999999,4.06,69,67,VELA10,116,0.260,2.846,02,ACS,F435W,VELA10_a0.260_sunrise_cam02_ACS-F435W_SB00-pred,0.6365448832511902,14.003987312316895,0.3405503034591675
32,1,63.9137,64.9135,1.265,1.0070000000000001,39.43,64,65,VELA10,117,0.260,2.846,03,ACS,F435W,VELA10_a0.260_sunrise_cam03_ACS-F435W_SB00-pred,0.3947327136993408,9.47358512878418,0.3380280137062073
33,1,62.0334,50.799,0.956,0.821,73.89,62,50,VELA10,118,0.260,2.846,04,ACS,F435W,VELA10_a0.260_sunrise_cam04_ACS-F435W_SB00-pred,0.5145683884620667,6.689389228820801,0.07917275279760361
34,2,66.1724,65.5014,3.093,0.978,-80.83,67,63,VELA10,118,0.260,2.846,04,ACS,F435W,VELA10_a0.260_sunrise_cam04_ACS-F435W_SB00-pred,0.24585169553756714,10.571622848510742,0.49625054001808167
35,1,64.2703,65.4125,1.015,0.934,6.13,64,66,VELA10,119,0.260,2.846,05,ACS,F435W,VELA10_a0.260_sunrise_cam05_ACS-F435W_SB00-pred,0.34938374161720276,5.939523696899414,0.2893909215927124
36,2,69.2436,65.1034,1.058,0.9079999999999999,-10.04,69,66,VELA10,119,0.260,2.846,05,ACS,F435W,VELA10_a0.260_sunrise_cam05_ACS-F435W_SB00-pred,0.62093186378479,11.176773071289062,0.19766071438789368
37,1,65.9708,65.8728,0.866,0.851,-22.65,66,66,VELA10,120,0.260,2.846,06,ACS,F435W,VELA10_a0.260_sunrise_cam06_ACS-F435W_SB00-pred,1.1976149082183838,15.56899356842041,0.2000538408756256
38,1,60.6453,63.236,1.102,0.848,26.64,61,63,VELA10,121,0.260,2.846,07,ACS,F435W,VELA10_a0.260_sunrise_cam07_ACS-F435W_SB00-pred,0.7454673647880554,14.16387939453125,0.20225614309310913
