,NUMBER,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,gal_id,seg_index,a0,z,cam,instrument,filter,filename,prob_mean,prob_int,flux
0,1,65.0117,65.9134,0.9420000000000001,0.883,-45.12,65,66,VELA14,190,0.230,3.348,00,ACS,F606W,VELA14_a0.230_sunrise_cam00_ACS-F606W_SB00-pred,0.6524301767349243,9.786452293395996,0.1146094873547554
1,1,65.7178,65.3801,1.045,1.008,-17.3,66,66,VELA14,191,0.230,3.348,01,ACS,F606W,VELA14_a0.230_sunrise_cam01_ACS-F606W_SB00-pred,0.3632158935070038,6.901102066040039,0.09721456468105316
2,1,65.9799,65.1689,1.054,0.9590000000000001,-54.16,65,65,VELA14,192,0.230,3.348,02,ACS,F606W,VELA14_a0.230_sunrise_cam02_ACS-F606W_SB00-pred,0.512546718120575,9.738388061523438,0.1314021348953247
3,1,65.7031,65.3108,1.041,0.9590000000000001,-51.1,65,65,VELA14,194,0.230,3.348,04,ACS,F606W,VELA14_a0.230_sunrise_cam04_ACS-F606W_SB00-pred,0.5567803978919983,10.02204704284668,0.11355970799922943
4,1,65.9977,65.2932,1.02,0.9540000000000001,-61.54,66,66,VELA14,195,0.230,3.348,05,ACS,F606W,VELA14_a0.230_sunrise_cam05_ACS-F606W_SB00-pred,0.5686362385749817,10.235452651977539,0.12600120902061462
5,1,65.4167,65.9845,1.023,0.879,-0.32,65,66,VELA14,196,0.230,3.348,06,ACS,F606W,VELA14_a0.230_sunrise_cam06_ACS-F606W_SB00-pred,0.5820460319519043,9.894782066345215,0.12197939306497574
6,1,64.5257,65.4312,0.9470000000000001,0.9390000000000001,-90.0,64,66,VELA14,197,0.230,3.348,07,ACS,F606W,VELA14_a0.230_sunrise_cam07_ACS-F606W_SB00-pred,0.19332213699817657,2.706509828567505,0.10172023624181747
7,1,66.6954,65.1356,1.031,0.953,-32.08,67,65,VELA14,198,0.230,3.348,08,ACS,F606W,VELA14_a0.230_sunrise_cam08_ACS-F606W_SB00-pred,0.20256933569908142,3.2411093711853027,0.09962622821331024
8,1,65.4444,65.458,1.013,0.9179999999999999,-45.56,65,65,VELA14,199,0.230,3.348,09,ACS,F606W,VELA14_a0.230_sunrise_cam09_ACS-F606W_SB00-pred,0.2850264608860016,4.275396823883057,0.08896279335021973
9,1,66.1555,65.3987,1.052,0.935,-19.99,66,66,VELA14,200,0.230,3.348,10,ACS,F606W,VELA14_a0.230_sunrise_cam10_ACS-F606W_SB00-pred,0.2955477237701416,5.024311542510986,0.10282307118177414
10,1,65.882,65.2261,1.036,0.995,-17.42,66,66,VELA14,201,0.230,3.348,11,ACS,F606W,VELA14_a0.230_sunrise_cam11_ACS-F606W_SB00-pred,0.40369105339050293,7.670130252838135,0.11104857921600342
11,1,64.8523,65.8754,1.0590000000000002,0.9309999999999999,-13.25,65,66,VELA14,202,0.230,3.348,12,ACS,F606W,VELA14_a0.230_sunrise_cam12_ACS-F606W_SB00-pred,0.5057008266448975,9.608315467834473,0.12731491029262543
12,1,65.9407,65.1552,1.075,0.995,-36.71,66,66,VELA14,203,0.230,3.348,13,ACS,F606W,VELA14_a0.230_sunrise_cam13_ACS-F606W_SB00-pred,0.3416946828365326,6.833893775939941,0.1142677515745163
13,1,65.8177,66.0558,0.955,0.884,-6.19,65,66,VELA14,204,0.230,3.348,14,ACS,F606W,VELA14_a0.230_sunrise_cam14_ACS-F606W_SB00-pred,0.6815931797027588,10.223897933959961,0.12398353964090347
14,1,64.9278,66.0969,0.941,0.895,-40.88,65,67,VELA14,205,0.230,3.348,15,ACS,F606W,VELA14_a0.230_sunrise_cam15_ACS-F606W_SB00-pred,0.647132933139801,9.70699405670166,0.11625394225120544
15,1,64.9649,66.0152,0.888,0.875,27.88,65,66,VELA14,206,0.230,3.348,16,ACS,F606W,VELA14_a0.230_sunrise_cam16_ACS-F606W_SB00-pred,0.8208448886871338,10.67098331451416,0.11366939544677734
16,1,65.1138,65.463,1.041,0.98,-52.46,65,65,VELA14,207,0.230,3.348,17,ACS,F606W,VELA14_a0.230_sunrise_cam17_ACS-F606W_SB00-pred,0.4360382854938507,7.848689079284668,0.10628671199083328
17,1,65.6481,65.2087,1.014,0.951,-24.68,66,66,VELA14,208,0.230,3.348,18,ACS,F606W,VELA14_a0.230_sunrise_cam18_ACS-F606W_SB00-pred,0.279765248298645,4.47624397277832,0.0798962414264679
18,1,65.2615,65.8205,0.925,0.898,-30.69,65,65,VELA14,209,0.240,3.167,00,ACS,F606W,VELA14_a0.240_sunrise_cam00_ACS-F606W_SB00-pred,0.633443295955658,10.135092735290527,0.139217346906662
19,1,65.4414,66.0927,0.873,0.7909999999999999,7.02,65,66,VELA14,210,0.240,3.167,01,ACS,F606W,VELA14_a0.240_sunrise_cam01_ACS-F606W_SB00-pred,0.8931661248207092,10.71799373626709,0.15099503099918365
20,1,65.1972,65.9651,0.937,0.8640000000000001,-1.41,65,66,VELA14,211,0.240,3.167,02,ACS,F606W,VELA14_a0.240_sunrise_cam02_ACS-F606W_SB00-pred,0.6765156388282776,10.147734642028809,0.10921399295330048
21,1,65.5482,66.0561,0.87,0.7979999999999999,-0.87,65,66,VELA14,212,0.240,3.167,03,ACS,F606W,VELA14_a0.240_sunrise_cam03_ACS-F606W_SB00-pred,0.9144952893257141,10.973943710327148,0.14974810183048248
22,1,65.4992,65.9857,0.955,0.821,-3.45,65,66,VELA14,213,0.240,3.167,04,ACS,F606W,VELA14_a0.240_sunrise_cam04_ACS-F606W_SB00-pred,0.743155837059021,10.404181480407715,0.13175903260707855
23,1,65.6109,66.0574,0.9590000000000001,0.79,-0.69,65,66,VELA14,214,0.240,3.167,05,ACS,F606W,VELA14_a0.240_sunrise_cam05_ACS-F606W_SB00-pred,0.8073314428329468,11.302639961242676,0.1486179679632187
24,1,65.3559,66.0286,0.963,0.85,8.38,65,66,VELA14,215,0.240,3.167,06,ACS,F606W,VELA14_a0.240_sunrise_cam06_ACS-F606W_SB00-pred,0.6492249369621277,9.738373756408691,0.11388581991195679
25,1,65.5059,66.008,0.917,0.8270000000000001,1.92,65,66,VELA14,216,0.240,3.167,07,ACS,F606W,VELA14_a0.240_sunrise_cam07_ACS-F606W_SB00-pred,0.7529931664466858,9.788910865783691,0.12303432822227478
26,1,65.6068,66.0566,0.86,0.7959999999999999,-6.62,65,66,VELA14,217,0.240,3.167,08,ACS,F606W,VELA14_a0.240_sunrise_cam08_ACS-F606W_SB00-pred,0.9072263240814209,10.88671588897705,0.1521216630935669
27,1,65.2004,66.0967,0.917,0.823,-2.07,65,66,VELA14,218,0.240,3.167,09,ACS,F606W,VELA14_a0.240_sunrise_cam09_ACS-F606W_SB00-pred,0.7403412461280823,10.364777565002441,0.12674757838249207
28,1,65.6705,66.0709,0.8390000000000001,0.785,-23.96,65,66,VELA14,219,0.240,3.167,10,ACS,F606W,VELA14_a0.240_sunrise_cam10_ACS-F606W_SB00-pred,1.00263249874115,11.02895736694336,0.14552220702171326
29,1,65.2399,66.0357,0.9079999999999999,0.794,5.0,65,66,VELA14,220,0.240,3.167,11,ACS,F606W,VELA14_a0.240_sunrise_cam11_ACS-F606W_SB00-pred,0.8337612748146057,10.838896751403809,0.14000189304351807
30,1,65.5447,66.0693,0.87,0.795,-5.08,65,66,VELA14,221,0.240,3.167,12,ACS,F606W,VELA14_a0.240_sunrise_cam12_ACS-F606W_SB00-pred,0.8909850120544434,10.69182014465332,0.15152451395988464
31,1,65.5862,66.0671,0.983,0.789,1.2,65,66,VELA14,222,0.240,3.167,13,ACS,F606W,VELA14_a0.240_sunrise_cam13_ACS-F606W_SB00-pred,0.783362090587616,10.967069625854492,0.14311176538467407
