,NUMBER,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,gal_id,seg_index,a0,z,cam,instrument,filter,filename,prob_mean,prob_int,flux
0,1,65.7309,35.5487,1.03,0.97,13.16,66,36,VELA13,0,0.200,4.000,00,ACS,F606W,VELA13_a0.200_sunrise_cam00_ACS-F606W_SB00-pred,0.392415851354599,7.063485145568848,0.12654536962509155
1,2,64.9207,65.5901,0.963,0.9390000000000001,17.63,65,65,VELA13,0,0.200,4.000,00,ACS,F606W,VELA13_a0.200_sunrise_cam00_ACS-F606W_SB00-pred,0.5024813413619995,8.039701461791992,0.12362653762102127
2,1,65.4678,64.5489,1.01,1.005,85.32,65,64,VELA13,1,0.200,4.000,01,ACS,F606W,VELA13_a0.200_sunrise_cam01_ACS-F606W_SB00-pred,0.12455098330974579,1.9928157329559326,0.09804937243461609
3,2,35.505,82.9897,1.011,0.9490000000000001,-10.12,35,83,VELA13,1,0.200,4.000,01,ACS,F606W,VELA13_a0.200_sunrise_cam01_ACS-F606W_SB00-pred,0.49047863483428955,8.828615188598633,0.13999296724796295
4,1,64.7877,35.0205,0.948,0.9309999999999999,-52.91,65,35,VELA13,2,0.200,4.000,02,ACS,F606W,VELA13_a0.200_sunrise_cam02_ACS-F606W_SB00-pred,0.5250495672225952,8.92584228515625,0.15856494009494781
5,2,65.0219,65.3179,1.053,0.904,-2.33,65,65,VELA13,2,0.200,4.000,02,ACS,F606W,VELA13_a0.200_sunrise_cam02_ACS-F606W_SB00-pred,0.09675753861665726,1.3546055555343628,0.0894935131072998
6,1,64.0365,64.2863,0.977,0.948,66.23,64,65,VELA13,3,0.200,4.000,03,ACS,F606W,VELA13_a0.200_sunrise_cam03_ACS-F606W_SB00-pred,0.4458857476711273,7.580057621002197,0.12767638266086578
7,2,94.1761,82.8529,1.0979999999999999,0.985,49.4,94,83,VELA13,3,0.200,4.000,03,ACS,F606W,VELA13_a0.200_sunrise_cam03_ACS-F606W_SB00-pred,0.1954672932624817,3.713878631591797,0.12754327058792114
8,1,65.3844,64.6406,1.022,0.9329999999999999,47.02,65,65,VELA13,4,0.200,4.000,04,ACS,F606W,VELA13_a0.200_sunrise_cam04_ACS-F606W_SB00-pred,0.13418661057949066,2.0127992630004883,0.09664896875619888
9,2,35.3465,76.1283,1.082,0.9329999999999999,-76.42,35,76,VELA13,4,0.200,4.000,04,ACS,F606W,VELA13_a0.200_sunrise_cam04_ACS-F606W_SB00-pred,0.21326501667499542,3.625505208969116,0.10857301950454712
10,1,64.7315,64.3311,0.9670000000000001,0.873,-76.14,64,64,VELA13,5,0.200,4.000,05,ACS,F606W,VELA13_a0.200_sunrise_cam05_ACS-F606W_SB00-pred,0.07933033257722855,0.9519640207290649,0.07693243771791458
11,2,63.403,98.116,1.023,0.9440000000000001,6.57,63,98,VELA13,5,0.200,4.000,05,ACS,F606W,VELA13_a0.200_sunrise_cam05_ACS-F606W_SB00-pred,0.49624666571617126,8.932439804077148,0.13147056102752686
12,1,65.5272,64.6023,1.038,0.9490000000000001,-45.42,65,64,VELA13,6,0.200,4.000,06,ACS,F606W,VELA13_a0.200_sunrise_cam06_ACS-F606W_SB00-pred,0.10624556988477707,1.5936836004257202,0.09248141199350357
13,2,35.5075,82.9712,1.015,0.951,-10.99,35,83,VELA13,6,0.200,4.000,06,ACS,F606W,VELA13_a0.200_sunrise_cam06_ACS-F606W_SB00-pred,0.48205307126045227,8.676955223083496,0.13722603023052216
14,1,64.9756,65.0342,1.035,1.022,58.58,65,65,VELA13,7,0.200,4.000,07,ACS,F606W,VELA13_a0.200_sunrise_cam07_ACS-F606W_SB00-pred,0.40496203303337097,8.504202842712402,0.1205282211303711
