,NUMBER,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,gal_id,seg_index,a0,z,cam,instrument,filter,filename,prob_mean,prob_int,flux
0,1,91.0703,45.6488,0.912,0.885,-89.92,91,46,VELA26,0,0.110,8.091,00,ACS,F606W,VELA26_a0.110_sunrise_cam00_ACS-F606W_SB00-pred,0.5802692174911499,8.704038619995117,0.12254790961742401
1,2,90.6524,62.7829,0.882,0.847,17.58,91,63,VELA26,0,0.110,8.091,00,ACS,F606W,VELA26_a0.110_sunrise_cam00_ACS-F606W_SB00-pred,0.5752643942832947,8.053701400756836,0.14490213990211487
2,1,91.0703,45.6488,0.912,0.885,-89.92,91,46,VELA26,1,0.110,8.091,01,ACS,F606W,VELA26_a0.110_sunrise_cam01_ACS-F606W_SB00-pred,0.5802692174911499,8.704038619995117,0.12254790961742401
3,2,90.6524,62.7829,0.882,0.847,17.58,91,63,VELA26,1,0.110,8.091,01,ACS,F606W,VELA26_a0.110_sunrise_cam01_ACS-F606W_SB00-pred,0.5752643942832947,8.053701400756836,0.14490213990211487
4,1,91.0703,45.6488,0.912,0.885,-89.92,91,46,VELA26,2,0.110,8.091,02,ACS,F606W,VELA26_a0.110_sunrise_cam02_ACS-F606W_SB00-pred,0.5802692174911499,8.704038619995117,0.12254790961742401
5,2,90.6524,62.7829,0.882,0.847,17.58,91,63,VELA26,2,0.110,8.091,02,ACS,F606W,VELA26_a0.110_sunrise_cam02_ACS-F606W_SB00-pred,0.5752643942832947,8.053701400756836,0.14490213990211487
6,1,91.0703,45.6488,0.912,0.885,-89.92,91,46,VELA26,3,0.110,8.091,03,ACS,F606W,VELA26_a0.110_sunrise_cam03_ACS-F606W_SB00-pred,0.5802692174911499,8.704038619995117,0.12254790961742401
7,2,90.6524,62.7829,0.882,0.847,17.58,91,63,VELA26,3,0.110,8.091,03,ACS,F606W,VELA26_a0.110_sunrise_cam03_ACS-F606W_SB00-pred,0.5752643942832947,8.053701400756836,0.14490213990211487
8,1,91.0703,45.6488,0.912,0.885,-89.92,91,46,VELA26,4,0.110,8.091,04,ACS,F606W,VELA26_a0.110_sunrise_cam04_ACS-F606W_SB00-pred,0.5802692174911499,8.704038619995117,0.12254790961742401
9,2,90.6524,62.7829,0.882,0.847,17.58,91,63,VELA26,4,0.110,8.091,04,ACS,F606W,VELA26_a0.110_sunrise_cam04_ACS-F606W_SB00-pred,0.5752643942832947,8.053701400756836,0.14490213990211487
