,NUMBER,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,gal_id,seg_index,a0,z,cam,instrument,filter,filename,prob_mean,prob_int,flux
0,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,0,0.100,9.000,00,ACS,F606W,VELA30_a0.100_sunrise_cam00_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
1,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,0,0.100,9.000,00,ACS,F606W,VELA30_a0.100_sunrise_cam00_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
2,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,1,0.100,9.000,01,ACS,F606W,VELA30_a0.100_sunrise_cam01_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
3,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,1,0.100,9.000,01,ACS,F606W,VELA30_a0.100_sunrise_cam01_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
4,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,2,0.100,9.000,02,ACS,F606W,VELA30_a0.100_sunrise_cam02_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
5,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,2,0.100,9.000,02,ACS,F606W,VELA30_a0.100_sunrise_cam02_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
6,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,3,0.100,9.000,03,ACS,F606W,VELA30_a0.100_sunrise_cam03_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
7,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,3,0.100,9.000,03,ACS,F606W,VELA30_a0.100_sunrise_cam03_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
8,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,4,0.100,9.000,04,ACS,F606W,VELA30_a0.100_sunrise_cam04_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
9,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,4,0.100,9.000,04,ACS,F606W,VELA30_a0.100_sunrise_cam04_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
10,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,5,0.100,9.000,05,ACS,F606W,VELA30_a0.100_sunrise_cam05_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
11,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,5,0.100,9.000,05,ACS,F606W,VELA30_a0.100_sunrise_cam05_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
12,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,6,0.100,9.000,06,ACS,F606W,VELA30_a0.100_sunrise_cam06_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
13,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,6,0.100,9.000,06,ACS,F606W,VELA30_a0.100_sunrise_cam06_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
14,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,7,0.100,9.000,07,ACS,F606W,VELA30_a0.100_sunrise_cam07_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
15,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,7,0.100,9.000,07,ACS,F606W,VELA30_a0.100_sunrise_cam07_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
16,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,8,0.100,9.000,08,ACS,F606W,VELA30_a0.100_sunrise_cam08_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
17,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,8,0.100,9.000,08,ACS,F606W,VELA30_a0.100_sunrise_cam08_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
18,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,9,0.100,9.000,09,ACS,F606W,VELA30_a0.100_sunrise_cam09_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
19,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,9,0.100,9.000,09,ACS,F606W,VELA30_a0.100_sunrise_cam09_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
20,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,10,0.100,9.000,10,ACS,F606W,VELA30_a0.100_sunrise_cam10_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
21,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,10,0.100,9.000,10,ACS,F606W,VELA30_a0.100_sunrise_cam10_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
22,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,11,0.100,9.000,11,ACS,F606W,VELA30_a0.100_sunrise_cam11_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
23,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,11,0.100,9.000,11,ACS,F606W,VELA30_a0.100_sunrise_cam11_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
24,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,12,0.100,9.000,12,ACS,F606W,VELA30_a0.100_sunrise_cam12_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
25,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,12,0.100,9.000,12,ACS,F606W,VELA30_a0.100_sunrise_cam12_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
26,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,13,0.100,9.000,13,ACS,F606W,VELA30_a0.100_sunrise_cam13_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
27,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,13,0.100,9.000,13,ACS,F606W,VELA30_a0.100_sunrise_cam13_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
28,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,14,0.100,9.000,14,ACS,F606W,VELA30_a0.100_sunrise_cam14_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
29,2,92.9939,36.7053,0.746,0.6679999999999999,0.41,93,37,VELA30,14,0.100,9.000,14,ACS,F606W,VELA30_a0.100_sunrise_cam14_ACS-F606W_SB00-pred,0.11432957649230957,0.800307035446167,0.048812542110681534
30,1,91.0852,8.9651,0.823,0.8079999999999999,-48.25,91,9,VELA30,15,0.100,9.000,15,ACS,F606W,VELA30_a0.100_sunrise_cam15_ACS-F606W_SB00-pred,0.9937944412231445,10.93173885345459,0.14626401662826538
