,NUMBER,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,gal_id,seg_index,a0,z,cam,instrument,filter,filename,prob_mean,prob_int,flux
0,1,16.6267,19.1641,0.897,0.696,21.4,16,20,VELA35,0,0.100,9.000,00,ACS,F606W,VELA35_a0.100_sunrise_cam00_ACS-F606W_SB00-pred,0.1197064071893692,1.0773576498031616,0.06756442040205002
1,2,91.1392,43.9023,0.8340000000000001,0.8170000000000001,60.22,91,43,VELA35,0,0.100,9.000,00,ACS,F606W,VELA35_a0.100_sunrise_cam00_ACS-F606W_SB00-pred,0.7710402011871338,8.48144245147705,0.15413644909858704
2,3,91.0056,27.8211,0.8540000000000001,0.8220000000000001,0.38,91,28,VELA35,0,0.100,9.000,00,ACS,F606W,VELA35_a0.100_sunrise_cam00_ACS-F606W_SB00-pred,0.7418957352638245,8.902749061584473,0.13441896438598633
3,4,91.8129,21.828,0.98,0.971,-82.8,92,22,VELA35,0,0.100,9.000,00,ACS,F606W,VELA35_a0.100_sunrise_cam00_ACS-F606W_SB00-pred,0.3961271047592163,6.734160900115967,0.13744676113128662
4,1,16.6267,19.1641,0.897,0.696,21.4,16,20,VELA35,1,0.100,9.000,01,ACS,F606W,VELA35_a0.100_sunrise_cam01_ACS-F606W_SB00-pred,0.1197064071893692,1.0773576498031616,0.06756442040205002
5,2,91.1392,43.9023,0.8340000000000001,0.8170000000000001,60.22,91,43,VELA35,1,0.100,9.000,01,ACS,F606W,VELA35_a0.100_sunrise_cam01_ACS-F606W_SB00-pred,0.7710402011871338,8.48144245147705,0.15413644909858704
6,3,91.0056,27.8211,0.8540000000000001,0.8220000000000001,0.38,91,28,VELA35,1,0.100,9.000,01,ACS,F606W,VELA35_a0.100_sunrise_cam01_ACS-F606W_SB00-pred,0.7418957352638245,8.902749061584473,0.13441896438598633
7,4,91.8129,21.828,0.98,0.971,-82.8,92,22,VELA35,1,0.100,9.000,01,ACS,F606W,VELA35_a0.100_sunrise_cam01_ACS-F606W_SB00-pred,0.3961271047592163,6.734160900115967,0.13744676113128662
8,1,16.6267,19.1641,0.897,0.696,21.4,16,20,VELA35,2,0.100,9.000,02,ACS,F606W,VELA35_a0.100_sunrise_cam02_ACS-F606W_SB00-pred,0.1197064071893692,1.0773576498031616,0.06756442040205002
9,2,91.1392,43.9023,0.8340000000000001,0.8170000000000001,60.22,91,43,VELA35,2,0.100,9.000,02,ACS,F606W,VELA35_a0.100_sunrise_cam02_ACS-F606W_SB00-pred,0.7710402011871338,8.48144245147705,0.15413644909858704
10,3,91.0056,27.8211,0.8540000000000001,0.8220000000000001,0.38,91,28,VELA35,2,0.100,9.000,02,ACS,F606W,VELA35_a0.100_sunrise_cam02_ACS-F606W_SB00-pred,0.7418957352638245,8.902749061584473,0.13441896438598633
11,4,91.8129,21.828,0.98,0.971,-82.8,92,22,VELA35,2,0.100,9.000,02,ACS,F606W,VELA35_a0.100_sunrise_cam02_ACS-F606W_SB00-pred,0.3961271047592163,6.734160900115967,0.13744676113128662
12,1,16.6267,19.1641,0.897,0.696,21.4,16,20,VELA35,3,0.100,9.000,03,ACS,F606W,VELA35_a0.100_sunrise_cam03_ACS-F606W_SB00-pred,0.1197064071893692,1.0773576498031616,0.06756442040205002
13,2,91.1392,43.9023,0.8340000000000001,0.8170000000000001,60.22,91,43,VELA35,3,0.100,9.000,03,ACS,F606W,VELA35_a0.100_sunrise_cam03_ACS-F606W_SB00-pred,0.7710402011871338,8.48144245147705,0.15413644909858704
14,3,91.0056,27.8211,0.8540000000000001,0.8220000000000001,0.38,91,28,VELA35,3,0.100,9.000,03,ACS,F606W,VELA35_a0.100_sunrise_cam03_ACS-F606W_SB00-pred,0.7418957352638245,8.902749061584473,0.13441896438598633
15,4,91.8129,21.828,0.98,0.971,-82.8,92,22,VELA35,3,0.100,9.000,03,ACS,F606W,VELA35_a0.100_sunrise_cam03_ACS-F606W_SB00-pred,0.3961271047592163,6.734160900115967,0.13744676113128662
16,1,16.6267,19.1641,0.897,0.696,21.4,16,20,VELA35,4,0.100,9.000,04,ACS,F606W,VELA35_a0.100_sunrise_cam04_ACS-F606W_SB00-pred,0.1197064071893692,1.0773576498031616,0.06756442040205002
17,2,91.1392,43.9023,0.8340000000000001,0.8170000000000001,60.22,91,43,VELA35,4,0.100,9.000,04,ACS,F606W,VELA35_a0.100_sunrise_cam04_ACS-F606W_SB00-pred,0.7710402011871338,8.48144245147705,0.15413644909858704
18,3,91.0056,27.8211,0.8540000000000001,0.8220000000000001,0.38,91,28,VELA35,4,0.100,9.000,04,ACS,F606W,VELA35_a0.100_sunrise_cam04_ACS-F606W_SB00-pred,0.7418957352638245,8.902749061584473,0.13441896438598633
19,4,91.8129,21.828,0.98,0.971,-82.8,92,22,VELA35,4,0.100,9.000,04,ACS,F606W,VELA35_a0.100_sunrise_cam04_ACS-F606W_SB00-pred,0.3961271047592163,6.734160900115967,0.13744676113128662
20,1,16.6267,19.1641,0.897,0.696,21.4,16,20,VELA35,5,0.100,9.000,05,ACS,F606W,VELA35_a0.100_sunrise_cam05_ACS-F606W_SB00-pred,0.1197064071893692,1.0773576498031616,0.06756442040205002
21,2,91.1392,43.9023,0.8340000000000001,0.8170000000000001,60.22,91,43,VELA35,5,0.100,9.000,05,ACS,F606W,VELA35_a0.100_sunrise_cam05_ACS-F606W_SB00-pred,0.7710402011871338,8.48144245147705,0.15413644909858704
22,3,91.0056,27.8211,0.8540000000000001,0.8220000000000001,0.38,91,28,VELA35,5,0.100,9.000,05,ACS,F606W,VELA35_a0.100_sunrise_cam05_ACS-F606W_SB00-pred,0.7418957352638245,8.902749061584473,0.13441896438598633
23,4,91.8129,21.828,0.98,0.971,-82.8,92,22,VELA35,5,0.100,9.000,05,ACS,F606W,VELA35_a0.100_sunrise_cam05_ACS-F606W_SB00-pred,0.3961271047592163,6.734160900115967,0.13744676113128662
24,1,16.6267,19.1641,0.897,0.696,21.4,16,20,VELA35,6,0.100,9.000,06,ACS,F606W,VELA35_a0.100_sunrise_cam06_ACS-F606W_SB00-pred,0.1197064071893692,1.0773576498031616,0.06756442040205002
25,2,91.1392,43.9023,0.8340000000000001,0.8170000000000001,60.22,91,43,VELA35,6,0.100,9.000,06,ACS,F606W,VELA35_a0.100_sunrise_cam06_ACS-F606W_SB00-pred,0.7710402011871338,8.48144245147705,0.15413644909858704
26,3,91.0056,27.8211,0.8540000000000001,0.8220000000000001,0.38,91,28,VELA35,6,0.100,9.000,06,ACS,F606W,VELA35_a0.100_sunrise_cam06_ACS-F606W_SB00-pred,0.7418957352638245,8.902749061584473,0.13441896438598633
27,4,91.8129,21.828,0.98,0.971,-82.8,92,22,VELA35,6,0.100,9.000,06,ACS,F606W,VELA35_a0.100_sunrise_cam06_ACS-F606W_SB00-pred,0.3961271047592163,6.734160900115967,0.13744676113128662
28,1,16.6267,19.1641,0.897,0.696,21.4,16,20,VELA35,7,0.100,9.000,07,ACS,F606W,VELA35_a0.100_sunrise_cam07_ACS-F606W_SB00-pred,0.1197064071893692,1.0773576498031616,0.06756442040205002
29,2,91.1392,43.9023,0.8340000000000001,0.8170000000000001,60.22,91,43,VELA35,7,0.100,9.000,07,ACS,F606W,VELA35_a0.100_sunrise_cam07_ACS-F606W_SB00-pred,0.7710402011871338,8.48144245147705,0.15413644909858704
30,3,91.0056,27.8211,0.8540000000000001,0.8220000000000001,0.38,91,28,VELA35,7,0.100,9.000,07,ACS,F606W,VELA35_a0.100_sunrise_cam07_ACS-F606W_SB00-pred,0.7418957352638245,8.902749061584473,0.13441896438598633
31,4,91.8129,21.828,0.98,0.971,-82.8,92,22,VELA35,7,0.100,9.000,07,ACS,F606W,VELA35_a0.100_sunrise_cam07_ACS-F606W_SB00-pred,0.3961271047592163,6.734160900115967,0.13744676113128662
32,1,16.6267,19.1641,0.897,0.696,21.4,16,20,VELA35,8,0.100,9.000,08,ACS,F606W,VELA35_a0.100_sunrise_cam08_ACS-F606W_SB00-pred,0.1197064071893692,1.0773576498031616,0.06756442040205002
33,2,91.1392,43.9023,0.8340000000000001,0.8170000000000001,60.22,91,43,VELA35,8,0.100,9.000,08,ACS,F606W,VELA35_a0.100_sunrise_cam08_ACS-F606W_SB00-pred,0.7710402011871338,8.48144245147705,0.15413644909858704
34,3,91.0056,27.8211,0.8540000000000001,0.8220000000000001,0.38,91,28,VELA35,8,0.100,9.000,08,ACS,F606W,VELA35_a0.100_sunrise_cam08_ACS-F606W_SB00-pred,0.7418957352638245,8.902749061584473,0.13441896438598633
